"","id","action_id","action","held","target","yield","points","token","condition"
"305",258,25,"combine","diamond_plain_0","triangle_plain_0","diamond_plain_1",0,"648H7O4Q","low-3"
"306",258,26,"consume","diamond_plain_1","","",10,"648H7O4Q","low-3"
"307",258,27,"combine","square_stripes_0","square_dots_0","",0,"648H7O4Q","low-3"
"308",258,28,"combine","square_stripes_0","circle_dots_0","square_dots_1",0,"648H7O4Q","low-3"
"309",258,29,"consume","square_dots_1","","",10,"648H7O4Q","low-3"
"310",258,30,"combine","diamond_stripes_0","triangle_stripes_0","diamond_stripes_1",0,"648H7O4Q","low-3"
"311",258,31,"consume","diamond_stripes_1","","",10,"648H7O4Q","low-3"
"312",258,32,"combine","circle_plain_0","square_plain_0","circle_plain_1",0,"648H7O4Q","low-3"
"313",258,33,"consume","circle_plain_1","","",10,"648H7O4Q","low-3"
"314",258,34,"combine","diamond_stripes_0","triangle_checkered_0","diamond_checkered_1",0,"648H7O4Q","low-3"
"315",258,35,"consume","diamond_checkered_1","","",10,"648H7O4Q","low-3"
"316",258,36,"combine","square_stripes_0","circle_stripes_0","square_stripes_1",0,"648H7O4Q","low-3"
"317",258,37,"consume","square_stripes_1","","",10,"648H7O4Q","low-3"
"318",258,38,"consume","diamond_dots_0","","",1,"648H7O4Q","low-3"
"319",258,39,"combine","triangle_checkered_0","diamond_checkered_0","triangle_checkered_1",0,"648H7O4Q","low-3"
"320",258,40,"consume","triangle_checkered_1","","",10,"648H7O4Q","low-3"
"321",259,1,"combine","circle_dots_0","circle_plain_0","",0,"QRPEZ5RX","low-3"
"322",259,2,"combine","circle_dots_0","triangle_dots_0","",0,"QRPEZ5RX","low-3"
"323",259,3,"consume","circle_dots_0","","",1,"QRPEZ5RX","low-3"
"324",259,4,"combine","triangle_plain_0","triangle_checkered_0","",0,"QRPEZ5RX","low-3"
"325",259,5,"combine","triangle_plain_0","triangle_checkered_0","",0,"QRPEZ5RX","low-3"
"326",259,6,"combine","triangle_plain_0","triangle_checkered_0","",0,"QRPEZ5RX","low-3"
"327",259,7,"combine","triangle_plain_0","triangle_checkered_0","",0,"QRPEZ5RX","low-3"
"328",259,8,"combine","triangle_plain_0","square_checkered_0","",0,"QRPEZ5RX","low-3"
"329",259,9,"combine","triangle_plain_0","square_dots_0","",0,"QRPEZ5RX","low-3"
"330",259,10,"combine","triangle_plain_0","circle_checkered_0","",0,"QRPEZ5RX","low-3"
"331",259,11,"consume","triangle_plain_0","","",1,"QRPEZ5RX","low-3"
"332",259,12,"combine","square_stripes_0","square_dots_0","",0,"QRPEZ5RX","low-3"
"333",259,13,"consume","square_stripes_0","","",1,"QRPEZ5RX","low-3"
"334",259,14,"consume","square_dots_0","","",1,"QRPEZ5RX","low-3"
"335",259,15,"consume","square_stripes_0","","",1,"QRPEZ5RX","low-3"
"336",259,16,"consume","square_checkered_0","","",1,"QRPEZ5RX","low-3"
"337",259,17,"combine","triangle_dots_0","triangle_stripes_0","",0,"QRPEZ5RX","low-3"
"338",259,18,"consume","triangle_dots_0","","",1,"QRPEZ5RX","low-3"
"339",259,19,"consume","triangle_stripes_0","","",1,"QRPEZ5RX","low-3"
"340",259,20,"combine","diamond_dots_0","diamond_checkered_0","",0,"QRPEZ5RX","low-3"
"341",259,21,"consume","diamond_dots_0","","",1,"QRPEZ5RX","low-3"
"342",259,22,"consume","circle_plain_0","","",1,"QRPEZ5RX","low-3"
"343",259,23,"consume","circle_dots_0","","",1,"QRPEZ5RX","low-3"
"344",259,24,"combine","triangle_stripes_0","triangle_dots_0","",0,"QRPEZ5RX","low-3"
"345",259,25,"consume","triangle_stripes_0","","",1,"QRPEZ5RX","low-3"
"346",259,26,"combine","square_checkered_0","square_dots_0","",0,"QRPEZ5RX","low-3"
"347",259,27,"consume","square_checkered_0","","",1,"QRPEZ5RX","low-3"
"348",259,28,"combine","square_plain_0","square_dots_0","",0,"QRPEZ5RX","low-3"
"349",259,29,"consume","square_plain_0","","",1,"QRPEZ5RX","low-3"
"350",259,30,"combine","circle_stripes_0","circle_plain_0","",0,"QRPEZ5RX","low-3"
"351",259,31,"consume","circle_stripes_0","","",1,"QRPEZ5RX","low-3"
"352",259,32,"combine","diamond_stripes_0","diamond_dots_0","",0,"QRPEZ5RX","low-3"
"353",259,33,"consume","diamond_stripes_0","","",1,"QRPEZ5RX","low-3"
"354",259,34,"consume","diamond_dots_0","","",1,"QRPEZ5RX","low-3"
"355",259,35,"combine","triangle_dots_0","triangle_checkered_0","",0,"QRPEZ5RX","low-3"
"356",259,36,"consume","triangle_dots_0","","",1,"QRPEZ5RX","low-3"
"357",259,37,"combine","diamond_stripes_0","diamond_checkered_0","",0,"QRPEZ5RX","low-3"
"358",259,38,"consume","diamond_stripes_0","","",1,"QRPEZ5RX","low-3"
"359",259,39,"consume","diamond_checkered_0","","",1,"QRPEZ5RX","low-3"
"360",259,40,"combine","circle_plain_0","circle_stripes_0","",0,"QRPEZ5RX","low-3"
"361",260,1,"combine","diamond_plain_0","square_stripes_0","",0,"22POQ9UO","low-3"
"362",260,2,"combine","diamond_plain_0","square_plain_0","",0,"22POQ9UO","low-3"
"363",260,3,"combine","diamond_plain_0","triangle_plain_0","diamond_plain_1",0,"22POQ9UO","low-3"
"364",260,4,"combine","diamond_plain_1","diamond_dots_0","",0,"22POQ9UO","low-3"
"365",260,5,"combine","diamond_plain_1","diamond_plain_0","",0,"22POQ9UO","low-3"
"366",260,6,"combine","diamond_plain_1","diamond_dots_0","",0,"22POQ9UO","low-3"
"367",260,7,"combine","diamond_plain_1","diamond_stripes_0","",0,"22POQ9UO","low-3"
"368",260,8,"combine","diamond_plain_1","circle_checkered_0","",0,"22POQ9UO","low-3"
"369",260,9,"combine","diamond_plain_1","circle_checkered_0","",0,"22POQ9UO","low-3"
"370",260,10,"combine","diamond_plain_1","circle_plain_0","",0,"22POQ9UO","low-3"
"371",260,11,"combine","diamond_plain_1","square_stripes_0","",0,"22POQ9UO","low-3"
"372",260,12,"combine","diamond_plain_1","triangle_checkered_0","diamond_checkered_2",0,"22POQ9UO","low-3"
"373",260,13,"combine","diamond_checkered_2","square_checkered_0","",0,"22POQ9UO","low-3"
"374",260,14,"combine","diamond_checkered_2","circle_stripes_0","",0,"22POQ9UO","low-3"
"375",260,15,"combine","diamond_checkered_2","circle_stripes_0","",0,"22POQ9UO","low-3"
"376",260,16,"combine","diamond_checkered_2","circle_stripes_0","",0,"22POQ9UO","low-3"
"377",260,17,"combine","diamond_checkered_2","square_stripes_0","",0,"22POQ9UO","low-3"
"378",260,18,"combine","diamond_checkered_2","square_plain_0","",0,"22POQ9UO","low-3"
"379",260,19,"combine","diamond_checkered_2","triangle_stripes_0","",0,"22POQ9UO","low-3"
"380",260,20,"combine","diamond_checkered_2","circle_stripes_0","",0,"22POQ9UO","low-3"
"381",260,21,"combine","diamond_checkered_2","diamond_checkered_0","",0,"22POQ9UO","low-3"
"382",260,22,"combine","diamond_checkered_2","triangle_dots_0","diamond_dots_3",0,"22POQ9UO","low-3"
"383",260,23,"combine","diamond_dots_3","square_checkered_0","",0,"22POQ9UO","low-3"
"384",260,24,"combine","diamond_dots_3","circle_stripes_0","",0,"22POQ9UO","low-3"
"385",260,25,"combine","diamond_dots_3","square_plain_0","",0,"22POQ9UO","low-3"
"386",260,26,"combine","diamond_dots_3","triangle_dots_0","diamond_dots_4",0,"22POQ9UO","low-3"
"387",260,27,"combine","diamond_dots_4","diamond_stripes_0","",0,"22POQ9UO","low-3"
"388",260,28,"combine","diamond_dots_4","circle_dots_0","",0,"22POQ9UO","low-3"
"389",260,29,"combine","diamond_dots_4","diamond_dots_0","",0,"22POQ9UO","low-3"
"390",260,30,"combine","diamond_dots_4","diamond_plain_0","",0,"22POQ9UO","low-3"
"391",260,31,"combine","diamond_dots_4","triangle_plain_0","",0,"22POQ9UO","low-3"
"392",260,32,"combine","diamond_dots_4","triangle_checkered_0","diamond_checkered_5",0,"22POQ9UO","low-3"
"393",260,33,"combine","diamond_checkered_5","circle_stripes_0","",0,"22POQ9UO","low-3"
"394",260,34,"combine","triangle_stripes_0","square_stripes_0","",0,"22POQ9UO","low-3"
"395",260,35,"combine","triangle_stripes_0","square_dots_0","",0,"22POQ9UO","low-3"
"396",260,36,"combine","square_checkered_0","square_dots_0","",0,"22POQ9UO","low-3"
"397",260,37,"combine","diamond_checkered_5","diamond_checkered_0","",0,"22POQ9UO","low-3"
"398",260,38,"combine","diamond_checkered_5","triangle_plain_0","",0,"22POQ9UO","low-3"
"399",260,39,"combine","diamond_checkered_5","diamond_stripes_0","",0,"22POQ9UO","low-3"
"400",260,40,"consume","circle_stripes_0","","",1,"22POQ9UO","low-3"
