"","id","action_id","action","held","target","yield","points","token","condition"
"1428",37,28,"combine","triangle_plain_0","diamond_checkered_0","triangle_checkered_1",0,"U1P303J7","medium"
"1429",37,29,"combine","diamond_dots_1","triangle_checkered_1","diamond_checkered_2",0,"U1P303J7","medium"
"1430",37,30,"combine","circle_checkered_1","circle_checkered_2","",0,"U1P303J7","medium"
"1431",37,31,"combine","circle_checkered_2","diamond_checkered_2","",0,"U1P303J7","medium"
"1432",37,32,"combine","circle_checkered_1","diamond_checkered_2","",0,"U1P303J7","medium"
"1433",37,33,"combine","square_dots_0","diamond_dots_0","",0,"U1P303J7","medium"
"1434",37,34,"combine","square_dots_0","circle_plain_0","square_plain_1",0,"U1P303J7","medium"
"1435",37,35,"combine","square_plain_1","circle_checkered_1","square_checkered_2",0,"U1P303J7","medium"
"1436",37,36,"consume","square_checkered_2","","",100,"U1P303J7","medium"
"1437",37,37,"combine","circle_checkered_2","diamond_checkered_2","",0,"U1P303J7","medium"
"1438",37,38,"combine","circle_stripes_0","diamond_checkered_0","",0,"U1P303J7","medium"
"1439",37,39,"combine","circle_stripes_0","square_checkered_0","circle_checkered_1",0,"U1P303J7","medium"
"1440",37,40,"consume","circle_checkered_1","","",10,"U1P303J7","medium"
"1441",38,1,"combine","circle_checkered_0","circle_plain_0","circle_plain_1",0,"ONLNGV1O","high"
"1442",38,2,"combine","circle_plain_1","square_dots_0","",0,"ONLNGV1O","high"
"1443",38,3,"combine","circle_plain_1","square_checkered_0","",0,"ONLNGV1O","high"
"1444",38,4,"combine","circle_plain_1","circle_plain_0","circle_plain_2",0,"ONLNGV1O","high"
"1445",38,5,"combine","circle_plain_2","circle_checkered_0","circle_checkered_3",0,"ONLNGV1O","high"
"1446",38,6,"combine","circle_checkered_3","diamond_plain_0","",0,"ONLNGV1O","high"
"1447",38,7,"combine","circle_checkered_3","square_dots_0","",0,"ONLNGV1O","high"
"1448",38,8,"combine","circle_checkered_3","square_checkered_0","",0,"ONLNGV1O","high"
"1449",38,9,"combine","circle_checkered_3","triangle_stripes_0","",0,"ONLNGV1O","high"
"1450",38,10,"combine","circle_checkered_3","triangle_dots_0","",0,"ONLNGV1O","high"
"1451",38,11,"combine","circle_checkered_3","square_stripes_0","",0,"ONLNGV1O","high"
"1452",38,12,"combine","circle_checkered_3","square_checkered_0","",0,"ONLNGV1O","high"
"1453",38,13,"combine","circle_checkered_3","circle_stripes_0","circle_stripes_4",0,"ONLNGV1O","high"
"1454",38,14,"combine","circle_stripes_4","circle_dots_0","circle_dots_5",0,"ONLNGV1O","high"
"1455",38,15,"combine","circle_dots_5","square_stripes_0","",0,"ONLNGV1O","high"
"1456",38,16,"combine","circle_dots_5","square_checkered_0","",0,"ONLNGV1O","high"
"1457",38,17,"combine","circle_dots_5","square_stripes_0","",0,"ONLNGV1O","high"
"1458",38,18,"combine","circle_dots_5","square_plain_0","",0,"ONLNGV1O","high"
"1459",38,19,"combine","circle_dots_5","square_dots_0","",0,"ONLNGV1O","high"
"1460",38,20,"combine","circle_dots_5","triangle_dots_0","",0,"ONLNGV1O","high"
"1461",38,21,"combine","circle_dots_5","circle_stripes_0","",0,"ONLNGV1O","high"
"1462",38,22,"combine","circle_dots_5","diamond_dots_0","",0,"ONLNGV1O","high"
"1463",38,23,"combine","circle_dots_5","diamond_checkered_0","",0,"ONLNGV1O","high"
"1464",38,24,"combine","circle_dots_5","circle_dots_0","",0,"ONLNGV1O","high"
"1465",38,25,"consume","circle_dots_5","","",100000,"ONLNGV1O","high"
"1466",38,26,"combine","square_dots_0","square_plain_0","square_plain_1",0,"ONLNGV1O","high"
"1467",38,27,"combine","square_plain_1","square_dots_0","square_dots_2",0,"ONLNGV1O","high"
"1468",38,28,"combine","square_dots_2","square_stripes_0","square_stripes_3",0,"ONLNGV1O","high"
"1469",38,29,"combine","square_stripes_3","square_plain_0","square_plain_4",0,"ONLNGV1O","high"
"1470",38,30,"combine","square_plain_4","square_checkered_0","square_checkered_5",0,"ONLNGV1O","high"
"1471",38,31,"combine","square_checkered_5","square_stripes_0","",0,"ONLNGV1O","high"
"1472",38,32,"combine","square_checkered_5","square_checkered_0","",0,"ONLNGV1O","high"
"1473",38,33,"combine","square_checkered_5","triangle_plain_0","",0,"ONLNGV1O","high"
"1474",38,34,"combine","square_checkered_5","diamond_plain_0","",0,"ONLNGV1O","high"
"1475",38,35,"consume","square_checkered_5","","",100000,"ONLNGV1O","high"
"1476",38,36,"combine","triangle_stripes_0","triangle_plain_0","triangle_plain_1",0,"ONLNGV1O","high"
"1477",38,37,"combine","triangle_plain_1","triangle_dots_0","triangle_dots_2",0,"ONLNGV1O","high"
"1478",38,38,"combine","triangle_dots_2","triangle_checkered_0","triangle_checkered_3",0,"ONLNGV1O","high"
"1479",38,39,"combine","triangle_checkered_3","triangle_stripes_0","triangle_stripes_4",0,"ONLNGV1O","high"
"1480",38,40,"combine","triangle_stripes_4","triangle_plain_0","triangle_plain_5",0,"ONLNGV1O","high"
"1481",39,1,"combine","square_checkered_0","square_dots_0","square_dots_1",0,"QSY4AJYM","high"
"1482",39,2,"combine","square_dots_1","circle_stripes_0","",0,"QSY4AJYM","high"
"1483",39,3,"combine","square_dots_1","square_dots_0","square_dots_2",0,"QSY4AJYM","high"
"1484",39,4,"combine","square_dots_2","square_checkered_0","square_checkered_3",0,"QSY4AJYM","high"
"1485",39,5,"combine","square_checkered_3","triangle_checkered_0","",0,"QSY4AJYM","high"
"1486",39,6,"combine","square_checkered_3","triangle_plain_0","",0,"QSY4AJYM","high"
"1487",39,7,"combine","square_checkered_3","square_plain_0","square_plain_4",0,"QSY4AJYM","high"
"1488",39,8,"combine","square_plain_4","circle_plain_0","",0,"QSY4AJYM","high"
"1489",39,9,"combine","square_plain_4","circle_checkered_0","",0,"QSY4AJYM","high"
"1490",39,10,"combine","square_plain_4","circle_dots_0","",0,"QSY4AJYM","high"
"1491",39,11,"combine","square_plain_4","circle_stripes_0","",0,"QSY4AJYM","high"
"1492",39,12,"combine","square_plain_4","diamond_checkered_0","",0,"QSY4AJYM","high"
"1493",39,13,"combine","square_plain_4","triangle_checkered_0","",0,"QSY4AJYM","high"
"1494",39,14,"combine","square_plain_4","square_plain_0","square_plain_5",0,"QSY4AJYM","high"
"1495",39,15,"combine","square_plain_5","square_stripes_0","",0,"QSY4AJYM","high"
"1496",39,16,"combine","square_plain_5","diamond_checkered_0","",0,"QSY4AJYM","high"
"1497",39,17,"combine","square_plain_5","circle_checkered_0","",0,"QSY4AJYM","high"
"1498",39,18,"combine","square_plain_5","triangle_dots_0","",0,"QSY4AJYM","high"
"1499",39,19,"combine","square_plain_5","diamond_dots_0","",0,"QSY4AJYM","high"
"1500",39,20,"combine","square_plain_5","circle_dots_0","",0,"QSY4AJYM","high"
"1501",39,21,"combine","square_plain_5","circle_plain_0","",0,"QSY4AJYM","high"
"1502",39,22,"combine","square_plain_5","circle_stripes_0","",0,"QSY4AJYM","high"
"1503",39,23,"combine","square_plain_5","triangle_stripes_0","",0,"QSY4AJYM","high"
"1504",39,24,"consume","square_plain_5","","",100000,"QSY4AJYM","high"
"1505",39,25,"combine","diamond_plain_0","circle_plain_0","",0,"QSY4AJYM","high"
"1506",39,26,"combine","diamond_plain_0","square_stripes_0","",0,"QSY4AJYM","high"
"1507",39,27,"combine","diamond_plain_0","diamond_dots_0","diamond_dots_1",0,"QSY4AJYM","high"
"1508",39,28,"combine","diamond_dots_1","circle_dots_0","",0,"QSY4AJYM","high"
"1509",39,29,"combine","diamond_dots_1","diamond_checkered_0","diamond_checkered_2",0,"QSY4AJYM","high"
"1510",39,30,"combine","diamond_checkered_2","circle_stripes_0","",0,"QSY4AJYM","high"
"1511",39,31,"combine","diamond_checkered_2","diamond_dots_0","diamond_dots_3",0,"QSY4AJYM","high"
"1512",39,32,"combine","diamond_dots_3","diamond_stripes_0","diamond_stripes_4",0,"QSY4AJYM","high"
"1513",39,33,"consume","diamond_stripes_4","","",10000,"QSY4AJYM","high"
"1514",39,34,"combine","diamond_checkered_0","circle_plain_0","",0,"QSY4AJYM","high"
"1515",39,35,"combine","diamond_checkered_0","diamond_stripes_0","diamond_stripes_1",0,"QSY4AJYM","high"
"1516",39,36,"combine","diamond_stripes_1","square_stripes_0","",0,"QSY4AJYM","high"
"1517",39,37,"combine","diamond_stripes_1","diamond_plain_0","diamond_plain_2",0,"QSY4AJYM","high"
"1518",39,38,"combine","diamond_plain_2","circle_checkered_0","",0,"QSY4AJYM","high"
"1519",39,39,"combine","diamond_plain_2","circle_dots_0","",0,"QSY4AJYM","high"
"1520",39,40,"combine","diamond_plain_2","circle_stripes_0","",0,"QSY4AJYM","high"
"1521",40,1,"combine","circle_plain_0","circle_stripes_0","circle_stripes_1",0,"V9OA65RD","high"
"1522",40,2,"combine","circle_stripes_1","square_dots_0","",0,"V9OA65RD","high"
"1523",40,3,"combine","circle_stripes_1","circle_plain_0","circle_plain_2",0,"V9OA65RD","high"
"1524",40,4,"combine","circle_plain_2","square_plain_0","",0,"V9OA65RD","high"
"1525",40,5,"combine","circle_plain_2","triangle_checkered_0","",0,"V9OA65RD","high"
"1526",40,6,"combine","circle_plain_2","triangle_checkered_0","",0,"V9OA65RD","high"
"1527",40,7,"combine","circle_plain_2","square_plain_0","",0,"V9OA65RD","high"
"1528",40,8,"combine","circle_plain_2","triangle_plain_0","",0,"V9OA65RD","high"
"1529",40,9,"combine","circle_plain_2","circle_checkered_0","circle_checkered_3",0,"V9OA65RD","high"
"1530",40,10,"combine","circle_checkered_3","square_plain_0","",0,"V9OA65RD","high"
"1531",40,11,"combine","circle_checkered_3","triangle_checkered_0","",0,"V9OA65RD","high"
"1532",40,12,"combine","circle_checkered_3","square_stripes_0","",0,"V9OA65RD","high"
"1533",40,13,"combine","circle_checkered_3","circle_stripes_0","circle_stripes_4",0,"V9OA65RD","high"
"1534",40,14,"combine","circle_stripes_4","circle_dots_0","circle_dots_5",0,"V9OA65RD","high"
"1535",40,15,"combine","circle_dots_5","diamond_stripes_0","",0,"V9OA65RD","high"
"1536",40,16,"combine","circle_dots_5","diamond_dots_0","",0,"V9OA65RD","high"
"1537",40,17,"combine","circle_dots_5","square_checkered_0","",0,"V9OA65RD","high"
"1538",40,18,"combine","circle_dots_5","square_stripes_0","",0,"V9OA65RD","high"
"1539",40,19,"combine","circle_dots_5","circle_checkered_0","",0,"V9OA65RD","high"
"1540",40,20,"combine","circle_dots_5","triangle_dots_0","",0,"V9OA65RD","high"
"1541",40,21,"combine","circle_dots_5","square_dots_0","",0,"V9OA65RD","high"
"1542",40,22,"combine","circle_dots_5","circle_checkered_0","",0,"V9OA65RD","high"
"1543",40,23,"combine","circle_dots_5","square_dots_0","",0,"V9OA65RD","high"
"1544",40,24,"combine","circle_dots_5","square_dots_0","",0,"V9OA65RD","high"
"1545",40,25,"combine","circle_dots_5","diamond_plain_0","",0,"V9OA65RD","high"
"1546",40,26,"combine","circle_dots_5","diamond_plain_0","",0,"V9OA65RD","high"
"1547",40,27,"combine","circle_dots_5","square_dots_0","",0,"V9OA65RD","high"
"1548",40,28,"combine","circle_dots_5","square_dots_0","",0,"V9OA65RD","high"
"1549",40,29,"combine","circle_dots_5","circle_checkered_0","",0,"V9OA65RD","high"
"1550",40,30,"combine","circle_dots_5","circle_dots_0","",0,"V9OA65RD","high"
"1551",40,31,"combine","circle_dots_5","square_plain_0","",0,"V9OA65RD","high"
"1552",40,32,"combine","circle_dots_5","triangle_stripes_0","",0,"V9OA65RD","high"
"1553",40,33,"combine","circle_dots_5","triangle_checkered_0","",0,"V9OA65RD","high"
"1554",40,34,"combine","circle_dots_5","triangle_plain_0","",0,"V9OA65RD","high"
"1555",40,35,"combine","circle_dots_5","diamond_checkered_0","",0,"V9OA65RD","high"
"1556",40,36,"combine","circle_dots_5","circle_checkered_0","",0,"V9OA65RD","high"
"1557",40,37,"combine","circle_dots_5","square_dots_0","",0,"V9OA65RD","high"
"1558",40,38,"combine","circle_dots_5","square_checkered_0","",0,"V9OA65RD","high"
"1559",40,39,"combine","circle_dots_5","diamond_stripes_0","",0,"V9OA65RD","high"
"1560",40,40,"combine","circle_dots_5","diamond_dots_0","",0,"V9OA65RD","high"
"1561",41,1,"combine","square_dots_0","square_plain_0","",0,"8HFHUECY","low"
"1562",41,2,"combine","square_dots_0","circle_plain_0","square_plain_1",0,"8HFHUECY","low"
"1563",41,3,"combine","square_plain_1","diamond_stripes_0","",0,"8HFHUECY","low"
"1564",41,4,"combine","square_plain_1","square_checkered_0","",0,"8HFHUECY","low"
"1565",41,5,"combine","square_plain_1","diamond_dots_0","",0,"8HFHUECY","low"
"1566",41,6,"combine","square_plain_1","triangle_checkered_0","",0,"8HFHUECY","low"
"1567",41,7,"combine","square_plain_1","triangle_checkered_0","",0,"8HFHUECY","low"
"1568",41,8,"combine","square_plain_1","square_checkered_0","",0,"8HFHUECY","low"
"1569",41,9,"combine","square_plain_1","circle_stripes_0","",0,"8HFHUECY","low"
"1570",41,10,"combine","square_plain_1","circle_plain_0","square_plain_2",0,"8HFHUECY","low"
"1571",41,11,"combine","square_plain_2","square_plain_0","",0,"8HFHUECY","low"
"1572",41,12,"combine","square_plain_2","square_stripes_0","",0,"8HFHUECY","low"
"1573",41,13,"combine","square_plain_2","circle_dots_0","",0,"8HFHUECY","low"
"1574",41,14,"combine","square_plain_2","diamond_plain_0","",0,"8HFHUECY","low"
"1575",41,15,"combine","square_plain_2","triangle_plain_0","",0,"8HFHUECY","low"
"1576",41,16,"combine","square_plain_2","circle_stripes_0","",0,"8HFHUECY","low"
"1577",41,17,"combine","square_plain_2","diamond_stripes_0","",0,"8HFHUECY","low"
"1578",41,18,"combine","square_plain_2","triangle_stripes_0","",0,"8HFHUECY","low"
"1579",41,19,"combine","square_plain_2","triangle_dots_0","",0,"8HFHUECY","low"
"1580",41,20,"combine","square_plain_2","circle_dots_0","",0,"8HFHUECY","low"
"1581",41,21,"combine","square_plain_2","circle_dots_0","",0,"8HFHUECY","low"
"1582",41,22,"combine","square_plain_2","circle_dots_0","",0,"8HFHUECY","low"
"1583",41,23,"combine","square_plain_2","square_stripes_0","",0,"8HFHUECY","low"
"1584",41,24,"combine","square_plain_2","square_plain_0","",0,"8HFHUECY","low"
"1585",41,25,"combine","square_plain_2","square_dots_0","",0,"8HFHUECY","low"
"1586",41,26,"combine","square_plain_2","diamond_dots_0","",0,"8HFHUECY","low"
"1587",41,27,"combine","square_plain_2","triangle_stripes_0","",0,"8HFHUECY","low"
"1588",41,28,"combine","square_plain_2","diamond_stripes_0","",0,"8HFHUECY","low"
"1589",41,29,"combine","square_plain_2","triangle_checkered_0","",0,"8HFHUECY","low"
"1590",41,30,"combine","square_plain_2","circle_stripes_0","",0,"8HFHUECY","low"
"1591",41,31,"combine","square_plain_2","square_plain_0","",0,"8HFHUECY","low"
"1592",41,32,"combine","square_plain_2","triangle_plain_0","",0,"8HFHUECY","low"
"1593",41,33,"combine","square_plain_2","diamond_checkered_0","",0,"8HFHUECY","low"
"1594",41,34,"combine","square_plain_2","circle_checkered_0","",0,"8HFHUECY","low"
"1595",41,35,"combine","square_plain_2","circle_dots_0","",0,"8HFHUECY","low"
"1596",41,36,"combine","square_plain_2","square_stripes_0","",0,"8HFHUECY","low"
"1597",41,37,"combine","square_plain_2","diamond_plain_0","",0,"8HFHUECY","low"
"1598",41,38,"combine","square_plain_2","triangle_dots_0","",0,"8HFHUECY","low"
"1599",41,39,"combine","square_plain_2","diamond_dots_0","",0,"8HFHUECY","low"
"1600",41,40,"combine","square_plain_2","square_checkered_0","",0,"8HFHUECY","low"
"1601",42,1,"combine","circle_dots_0","circle_plain_0","",0,"AKNGDD0V","medium"
"1602",42,2,"combine","circle_dots_0","square_stripes_0","circle_stripes_1",0,"AKNGDD0V","medium"
"1603",42,3,"combine","circle_stripes_1","square_dots_0","circle_dots_2",0,"AKNGDD0V","medium"
"1604",42,4,"combine","circle_dots_2","circle_stripes_0","",0,"AKNGDD0V","medium"
"1605",42,5,"consume","circle_dots_2","","",100,"AKNGDD0V","medium"
"1606",42,6,"combine","square_dots_0","square_checkered_0","",0,"AKNGDD0V","medium"
"1607",42,7,"combine","square_dots_0","diamond_dots_0","",0,"AKNGDD0V","medium"
"1608",42,8,"combine","square_dots_0","triangle_plain_0","",0,"AKNGDD0V","medium"
"1609",42,9,"combine","square_dots_0","square_plain_0","",0,"AKNGDD0V","medium"
"1610",42,10,"combine","square_dots_0","triangle_dots_0","",0,"AKNGDD0V","medium"
"1611",42,11,"combine","square_dots_0","circle_dots_0","",0,"AKNGDD0V","medium"
"1612",42,12,"combine","square_dots_0","circle_checkered_0","square_checkered_1",0,"AKNGDD0V","medium"
"1613",42,13,"combine","square_checkered_1","diamond_checkered_0","",0,"AKNGDD0V","medium"
"1614",42,14,"combine","square_checkered_1","triangle_stripes_0","",0,"AKNGDD0V","medium"
"1615",42,15,"combine","square_checkered_1","triangle_plain_0","",0,"AKNGDD0V","medium"
"1616",42,16,"combine","square_checkered_1","diamond_dots_0","",0,"AKNGDD0V","medium"
"1617",42,17,"consume","square_checkered_1","","",10,"AKNGDD0V","medium"
"1618",42,18,"combine","diamond_plain_0","square_stripes_0","",0,"AKNGDD0V","medium"
"1619",42,19,"combine","diamond_plain_0","diamond_checkered_0","",0,"AKNGDD0V","medium"
"1620",42,20,"consume","diamond_plain_0","","",1,"AKNGDD0V","medium"
"1621",42,21,"combine","triangle_dots_0","circle_dots_0","",0,"AKNGDD0V","medium"
"1622",42,22,"combine","triangle_dots_0","diamond_plain_0","triangle_plain_1",0,"AKNGDD0V","medium"
"1623",42,23,"combine","triangle_plain_1","diamond_checkered_0","triangle_checkered_2",0,"AKNGDD0V","medium"
"1624",42,24,"combine","triangle_checkered_2","triangle_dots_0","",0,"AKNGDD0V","medium"
"1625",42,25,"combine","triangle_checkered_2","triangle_plain_0","",0,"AKNGDD0V","medium"
"1626",42,26,"combine","triangle_checkered_2","diamond_dots_0","triangle_dots_3",0,"AKNGDD0V","medium"
"1627",42,27,"combine","triangle_dots_3","diamond_stripes_0","triangle_stripes_4",0,"AKNGDD0V","medium"
"1628",42,28,"combine","triangle_stripes_4","triangle_dots_0","",0,"AKNGDD0V","medium"
"1629",42,29,"combine","triangle_stripes_4","diamond_dots_0","triangle_dots_5",0,"AKNGDD0V","medium"
"1630",42,30,"combine","triangle_dots_5","diamond_checkered_0","",0,"AKNGDD0V","medium"
"1631",42,31,"combine","triangle_dots_5","circle_dots_0","",0,"AKNGDD0V","medium"
"1632",42,32,"combine","triangle_dots_5","circle_checkered_0","",0,"AKNGDD0V","medium"
"1633",42,33,"combine","triangle_dots_5","circle_plain_0","",0,"AKNGDD0V","medium"
"1634",42,34,"combine","triangle_dots_5","triangle_plain_0","",0,"AKNGDD0V","medium"
"1635",42,35,"combine","triangle_dots_5","square_checkered_0","",0,"AKNGDD0V","medium"
"1636",42,36,"combine","triangle_dots_5","circle_stripes_0","",0,"AKNGDD0V","medium"
"1637",42,37,"combine","triangle_dots_5","triangle_checkered_0","",0,"AKNGDD0V","medium"
"1638",42,38,"combine","triangle_dots_5","diamond_stripes_0","",0,"AKNGDD0V","medium"
"1639",42,39,"combine","triangle_dots_5","square_stripes_0","",0,"AKNGDD0V","medium"
"1640",42,40,"combine","triangle_dots_5","square_checkered_0","",0,"AKNGDD0V","medium"
"1641",43,1,"consume","square_checkered_0","","",1,"A3IAOYUF","high"
"1642",43,2,"combine","square_dots_0","triangle_dots_0","",0,"A3IAOYUF","high"
"1643",43,3,"combine","square_dots_0","circle_stripes_0","",0,"A3IAOYUF","high"
"1644",43,4,"combine","square_dots_0","circle_checkered_0","",0,"A3IAOYUF","high"
"1645",43,5,"combine","square_dots_0","diamond_checkered_0","",0,"A3IAOYUF","high"
"1646",43,6,"combine","square_dots_0","diamond_dots_0","",0,"A3IAOYUF","high"
"1647",43,7,"combine","square_dots_0","square_plain_0","square_plain_1",0,"A3IAOYUF","high"
"1648",43,8,"consume","square_plain_1","","",10,"A3IAOYUF","high"
"1649",43,9,"combine","circle_dots_0","circle_plain_0","circle_plain_1",0,"A3IAOYUF","high"
"1650",43,10,"consume","circle_plain_1","","",10,"A3IAOYUF","high"
"1651",43,11,"combine","diamond_dots_0","diamond_plain_0","diamond_plain_1",0,"A3IAOYUF","high"
"1652",43,12,"consume","diamond_plain_1","","",10,"A3IAOYUF","high"
"1653",43,13,"combine","circle_dots_0","diamond_dots_0","",0,"A3IAOYUF","high"
"1654",43,14,"consume","circle_dots_0","","",1,"A3IAOYUF","high"
"1655",43,15,"combine","triangle_stripes_0","diamond_stripes_0","",0,"A3IAOYUF","high"
"1656",43,16,"combine","triangle_stripes_0","square_stripes_0","",0,"A3IAOYUF","high"
"1657",43,17,"combine","triangle_stripes_0","triangle_plain_0","triangle_plain_1",0,"A3IAOYUF","high"
"1658",43,18,"consume","triangle_plain_1","","",10,"A3IAOYUF","high"
"1659",43,19,"combine","triangle_stripes_0","circle_stripes_0","",0,"A3IAOYUF","high"
"1660",43,20,"combine","triangle_stripes_0","diamond_stripes_0","",0,"A3IAOYUF","high"
"1661",43,21,"combine","triangle_stripes_0","triangle_plain_0","triangle_plain_1",0,"A3IAOYUF","high"
"1662",43,22,"combine","triangle_plain_1","triangle_checkered_0","triangle_checkered_2",0,"A3IAOYUF","high"
"1663",43,23,"consume","triangle_checkered_2","","",100,"A3IAOYUF","high"
"1664",43,24,"combine","circle_checkered_0","circle_plain_0","circle_plain_1",0,"A3IAOYUF","high"
"1665",43,25,"consume","circle_plain_1","","",10,"A3IAOYUF","high"
"1666",43,26,"combine","square_plain_0","square_dots_0","square_dots_1",0,"A3IAOYUF","high"
"1667",43,27,"combine","square_dots_1","square_checkered_0","square_checkered_2",0,"A3IAOYUF","high"
"1668",43,28,"consume","square_checkered_2","","",100,"A3IAOYUF","high"
"1669",43,29,"combine","diamond_plain_0","diamond_dots_0","diamond_dots_1",0,"A3IAOYUF","high"
"1670",43,30,"combine","diamond_dots_1","diamond_checkered_0","diamond_checkered_2",0,"A3IAOYUF","high"
"1671",43,31,"consume","diamond_checkered_2","","",100,"A3IAOYUF","high"
"1672",43,32,"combine","triangle_dots_0","triangle_checkered_0","triangle_checkered_1",0,"A3IAOYUF","high"
"1673",43,33,"consume","triangle_checkered_1","","",10,"A3IAOYUF","high"
"1674",43,34,"combine","diamond_stripes_0","diamond_checkered_0","diamond_checkered_1",0,"A3IAOYUF","high"
"1675",43,35,"combine","diamond_checkered_1","square_stripes_0","",0,"A3IAOYUF","high"
"1676",43,36,"combine","diamond_checkered_1","square_stripes_0","",0,"A3IAOYUF","high"
"1677",43,37,"consume","diamond_checkered_1","","",10,"A3IAOYUF","high"
"1678",43,38,"combine","circle_stripes_0","circle_checkered_0","circle_checkered_1",0,"A3IAOYUF","high"
"1679",43,39,"consume","circle_checkered_1","","",10,"A3IAOYUF","high"
"1680",43,40,"combine","diamond_stripes_0","square_stripes_0","",0,"A3IAOYUF","high"
"1681",44,1,"combine","square_dots_0","diamond_checkered_0","",0,"Q2Q6TGMZ","high"
"1682",44,2,"combine","square_dots_0","diamond_checkered_0","",0,"Q2Q6TGMZ","high"
"1683",44,3,"combine","square_dots_0","circle_dots_0","",0,"Q2Q6TGMZ","high"
"1684",44,4,"combine","square_dots_0","circle_dots_0","",0,"Q2Q6TGMZ","high"
"1685",44,5,"consume","square_stripes_0","","",1,"Q2Q6TGMZ","high"
"1686",44,6,"combine","triangle_plain_0","triangle_dots_0","triangle_dots_1",0,"Q2Q6TGMZ","high"
"1687",44,7,"combine","triangle_dots_1","circle_dots_0","",0,"Q2Q6TGMZ","high"
"1688",44,8,"combine","triangle_dots_1","circle_stripes_0","",0,"Q2Q6TGMZ","high"
"1689",44,9,"combine","triangle_dots_1","triangle_checkered_0","triangle_checkered_2",0,"Q2Q6TGMZ","high"
"1690",44,10,"combine","triangle_checkered_2","triangle_plain_0","triangle_plain_3",0,"Q2Q6TGMZ","high"
"1691",44,11,"combine","triangle_plain_3","triangle_checkered_0","triangle_checkered_4",0,"Q2Q6TGMZ","high"
"1692",44,12,"combine","triangle_checkered_4","triangle_dots_0","triangle_dots_5",0,"Q2Q6TGMZ","high"
"1693",44,13,"combine","triangle_dots_5","triangle_stripes_0","",0,"Q2Q6TGMZ","high"
"1694",44,14,"combine","square_checkered_0","circle_checkered_0","",0,"Q2Q6TGMZ","high"
"1695",44,15,"combine","square_checkered_0","triangle_dots_5","",0,"Q2Q6TGMZ","high"
"1696",44,16,"consume","triangle_dots_5","","",100000,"Q2Q6TGMZ","high"
"1697",44,17,"combine","square_checkered_0","square_dots_0","square_dots_1",0,"Q2Q6TGMZ","high"
"1698",44,18,"consume","square_dots_1","","",10,"Q2Q6TGMZ","high"
"1699",44,19,"combine","square_dots_0","square_stripes_0","square_stripes_1",0,"Q2Q6TGMZ","high"
"1700",44,20,"consume","square_stripes_1","","",10,"Q2Q6TGMZ","high"
"1701",44,21,"combine","circle_dots_0","circle_stripes_0","circle_stripes_1",0,"Q2Q6TGMZ","high"
"1702",44,22,"combine","circle_stripes_1","circle_checkered_0","circle_checkered_2",0,"Q2Q6TGMZ","high"
"1703",44,23,"combine","circle_checkered_2","circle_plain_0","circle_plain_3",0,"Q2Q6TGMZ","high"
"1704",44,24,"combine","circle_plain_3","circle_stripes_0","circle_stripes_4",0,"Q2Q6TGMZ","high"
"1705",44,25,"combine","circle_stripes_4","circle_checkered_0","circle_checkered_5",0,"Q2Q6TGMZ","high"
"1706",44,26,"combine","circle_checkered_5","circle_plain_0","",0,"Q2Q6TGMZ","high"
"1707",44,27,"combine","circle_checkered_5","circle_dots_0","",0,"Q2Q6TGMZ","high"
"1708",44,28,"consume","circle_checkered_5","","",100000,"Q2Q6TGMZ","high"
"1709",44,29,"combine","diamond_plain_0","diamond_stripes_0","diamond_stripes_1",0,"Q2Q6TGMZ","high"
"1710",44,30,"combine","diamond_stripes_1","diamond_checkered_0","diamond_checkered_2",0,"Q2Q6TGMZ","high"
"1711",44,31,"combine","diamond_checkered_2","diamond_dots_0","diamond_dots_3",0,"Q2Q6TGMZ","high"
"1712",44,32,"combine","diamond_dots_3","diamond_plain_0","diamond_plain_4",0,"Q2Q6TGMZ","high"
"1713",44,33,"combine","diamond_plain_4","diamond_dots_0","diamond_dots_5",0,"Q2Q6TGMZ","high"
"1714",44,34,"combine","diamond_dots_5","diamond_checkered_0","",0,"Q2Q6TGMZ","high"
"1715",44,35,"combine","diamond_dots_5","diamond_stripes_0","",0,"Q2Q6TGMZ","high"
"1716",44,36,"consume","diamond_dots_5","","",100000,"Q2Q6TGMZ","high"
"1717",44,37,"combine","circle_dots_0","circle_plain_0","circle_plain_1",0,"Q2Q6TGMZ","high"
"1718",44,38,"consume","circle_plain_1","","",10,"Q2Q6TGMZ","high"
"1719",44,39,"combine","diamond_stripes_0","diamond_checkered_0","diamond_checkered_1",0,"Q2Q6TGMZ","high"
"1720",44,40,"combine","diamond_checkered_1","square_plain_0","",0,"Q2Q6TGMZ","high"
"1721",45,1,"consume","triangle_plain_0","","",1,"7DX2VFJY","low"
"1722",45,2,"combine","triangle_stripes_0","square_stripes_0","",0,"7DX2VFJY","low"
"1723",45,3,"combine","triangle_stripes_0","triangle_plain_0","",0,"7DX2VFJY","low"
"1724",45,4,"combine","triangle_stripes_0","square_plain_0","",0,"7DX2VFJY","low"
"1725",45,5,"combine","triangle_stripes_0","square_checkered_0","",0,"7DX2VFJY","low"
"1726",45,6,"combine","triangle_stripes_0","circle_checkered_0","",0,"7DX2VFJY","low"
"1727",45,7,"combine","triangle_stripes_0","diamond_stripes_0","triangle_stripes_1",0,"7DX2VFJY","low"
