"","id","action_id","action","held","target","yield","points","token","condition","x","y","currentlyCarrying"
"803",22,3,"combine","circle_plain_0","square_dots_0","circle_dots_1",0,"B9Y3EFS5","medium",12,11,"circle_dots_1"
"804",22,4,"combine","circle_dots_1","circle_plain_0","",0,"B9Y3EFS5","medium",4,13,"circle_dots_1"
"805",22,5,"combine","circle_dots_1","triangle_plain_0","",0,"B9Y3EFS5","medium",4,9,"circle_dots_1"
"806",22,6,"combine","circle_dots_1","diamond_checkered_0","",0,"B9Y3EFS5","medium",4,6,"circle_dots_1"
"807",22,7,"combine","circle_dots_1","square_stripes_0","circle_stripes_2",0,"B9Y3EFS5","medium",5,4,"circle_stripes_2"
"808",22,8,"combine","circle_stripes_2","circle_dots_0","",0,"B9Y3EFS5","medium",0,4,"circle_stripes_2"
"809",22,9,"combine","circle_stripes_2","diamond_dots_0","",0,"B9Y3EFS5","medium",0,3,"circle_stripes_2"
"810",22,10,"combine","circle_stripes_2","triangle_dots_0","",0,"B9Y3EFS5","medium",2,3,"circle_stripes_2"
"811",22,11,"combine","circle_stripes_2","triangle_stripes_0","",0,"B9Y3EFS5","medium",3,12,"circle_stripes_2"
"812",22,12,"combine","circle_stripes_2","circle_plain_0","",0,"B9Y3EFS5","medium",4,13,"circle_stripes_2"
"813",22,13,"combine","circle_stripes_2","diamond_plain_0","",0,"B9Y3EFS5","medium",3,14,"circle_stripes_2"
"814",22,14,"combine","circle_stripes_2","circle_checkered_0","",0,"B9Y3EFS5","medium",11,12,"circle_stripes_2"
"815",22,15,"combine","circle_stripes_2","circle_stripes_0","",0,"B9Y3EFS5","medium",12,6,"circle_stripes_2"
"816",22,16,"combine","circle_stripes_2","square_plain_0","circle_plain_3",0,"B9Y3EFS5","medium",12,3,"circle_plain_3"
"817",22,17,"combine","circle_plain_3","triangle_checkered_0","",0,"B9Y3EFS5","medium",14,0,"circle_plain_3"
"818",22,18,"combine","circle_plain_3","square_plain_0","",0,"B9Y3EFS5","medium",9,2,"circle_plain_3"
"819",22,19,"combine","circle_plain_3","triangle_dots_0","",0,"B9Y3EFS5","medium",2,3,"circle_plain_3"
"820",22,20,"combine","circle_plain_3","square_stripes_0","circle_stripes_4",0,"B9Y3EFS5","medium",1,4,"circle_stripes_4"
"821",22,21,"combine","circle_stripes_4","circle_dots_0","",0,"B9Y3EFS5","medium",0,4,"circle_stripes_4"
"822",22,22,"combine","circle_stripes_4","diamond_dots_0","",0,"B9Y3EFS5","medium",0,3,"circle_stripes_4"
"823",22,23,"combine","circle_stripes_4","diamond_plain_0","",0,"B9Y3EFS5","medium",3,14,"circle_stripes_4"
"824",22,24,"combine","circle_stripes_4","triangle_stripes_0","",0,"B9Y3EFS5","medium",3,12,"circle_stripes_4"
"825",22,25,"combine","circle_stripes_4","circle_plain_0","",0,"B9Y3EFS5","medium",4,13,"circle_stripes_4"
"826",22,26,"combine","circle_stripes_4","square_dots_0","circle_dots_5",0,"B9Y3EFS5","medium",6,13,"circle_dots_5"
"827",22,27,"combine","circle_dots_5","circle_checkered_0","",0,"B9Y3EFS5","medium",11,12,"circle_dots_5"
"828",22,28,"combine","circle_dots_5","triangle_stripes_0","",0,"B9Y3EFS5","medium",3,12,"circle_dots_5"
"829",22,29,"combine","circle_dots_5","triangle_plain_0","",0,"B9Y3EFS5","medium",4,9,"circle_dots_5"
"830",22,30,"combine","circle_dots_5","square_checkered_0","",0,"B9Y3EFS5","medium",5,9,"circle_dots_5"
"831",22,31,"combine","circle_dots_5","diamond_checkered_0","",0,"B9Y3EFS5","medium",4,6,"circle_dots_5"
"832",22,32,"combine","circle_dots_5","diamond_stripes_0","",0,"B9Y3EFS5","medium",3,6,"circle_dots_5"
"833",22,33,"combine","circle_dots_5","circle_dots_0","",0,"B9Y3EFS5","medium",0,4,"circle_dots_5"
"834",22,34,"combine","circle_dots_5","diamond_dots_0","",0,"B9Y3EFS5","medium",0,3,"circle_dots_5"
"835",22,35,"combine","circle_dots_5","diamond_dots_0","",0,"B9Y3EFS5","medium",0,3,"circle_dots_5"
"836",22,36,"combine","circle_dots_5","triangle_dots_0","",0,"B9Y3EFS5","medium",2,3,"circle_dots_5"
"837",22,37,"combine","circle_dots_5","square_plain_0","",0,"B9Y3EFS5","medium",9,2,"circle_dots_5"
"838",22,38,"combine","circle_dots_5","triangle_checkered_0","",0,"B9Y3EFS5","medium",14,0,"circle_dots_5"
"839",22,39,"consume","circle_dots_5","","",100000,"B9Y3EFS5","medium",13,6,""
"840",22,40,"combine","circle_checkered_0","triangle_stripes_0","",0,"B9Y3EFS5","medium",3,12,"circle_checkered_0"
"841",23,1,"combine","triangle_checkered_0","diamond_checkered_0","triangle_checkered_1",0,"5I766J7R","low",14,0,"triangle_checkered_1"
"842",23,2,"combine","triangle_checkered_1","square_dots_0","",0,"5I766J7R","low",14,5,"triangle_checkered_1"
"843",23,3,"consume","triangle_checkered_1","","",10,"5I766J7R","low",14,7,""
"844",23,4,"combine","circle_checkered_0","circle_dots_0","",0,"5I766J7R","low",11,5,"circle_checkered_0"
"845",23,5,"combine","circle_checkered_0","square_plain_0","circle_plain_1",0,"5I766J7R","low",8,6,"circle_plain_1"
"846",23,6,"combine","circle_plain_1","square_stripes_0","",0,"5I766J7R","low",9,12,"circle_plain_1"
"847",23,7,"combine","circle_plain_1","diamond_checkered_0","",0,"5I766J7R","low",9,0,"circle_plain_1"
"848",23,8,"combine","circle_plain_1","circle_dots_0","",0,"5I766J7R","low",11,5,"circle_plain_1"
"849",23,9,"combine","circle_plain_1","square_dots_0","",0,"5I766J7R","low",14,5,"circle_plain_1"
"850",23,10,"combine","circle_plain_1","square_plain_0","circle_plain_2",0,"5I766J7R","low",12,0,"circle_plain_2"
"851",23,11,"combine","circle_plain_2","circle_plain_0","",0,"5I766J7R","low",0,2,"circle_plain_2"
"852",23,12,"combine","circle_plain_2","diamond_stripes_0","",0,"5I766J7R","low",1,8,"circle_plain_2"
"853",23,13,"combine","circle_plain_2","diamond_plain_0","",0,"5I766J7R","low",12,14,"circle_plain_2"
"854",23,14,"combine","circle_plain_2","triangle_stripes_0","",0,"5I766J7R","low",13,13,"circle_plain_2"
"855",23,15,"combine","circle_plain_2","square_dots_0","",0,"5I766J7R","low",14,5,"circle_plain_2"
"856",23,16,"combine","circle_plain_2","circle_dots_0","",0,"5I766J7R","low",11,5,"circle_plain_2"
"857",23,17,"combine","circle_plain_2","triangle_plain_0","",0,"5I766J7R","low",7,5,"circle_plain_2"
"858",23,18,"combine","circle_plain_2","triangle_plain_0","",0,"5I766J7R","low",7,5,"circle_plain_2"
"859",23,19,"combine","circle_plain_2","diamond_dots_0","",0,"5I766J7R","low",3,6,"circle_plain_2"
"860",23,20,"combine","circle_plain_2","circle_plain_0","",0,"5I766J7R","low",0,2,"circle_plain_2"
"861",23,21,"combine","circle_plain_2","diamond_checkered_0","",0,"5I766J7R","low",9,0,"circle_plain_2"
"862",23,22,"combine","circle_plain_2","circle_checkered_0","",0,"5I766J7R","low",8,10,"circle_plain_2"
"863",23,23,"combine","circle_plain_2","circle_stripes_0","",0,"5I766J7R","low",7,13,"circle_plain_2"
"864",23,24,"combine","circle_plain_2","diamond_plain_0","",0,"5I766J7R","low",12,14,"circle_plain_2"
"865",23,25,"combine","circle_plain_2","diamond_plain_0","",0,"5I766J7R","low",12,14,"circle_plain_2"
"866",23,26,"consume","circle_plain_2","","",100,"5I766J7R","low",13,12,""
"867",23,27,"combine","square_checkered_0","diamond_dots_0","",0,"5I766J7R","low",3,6,"square_checkered_0"
"868",23,28,"combine","square_checkered_0","triangle_plain_0","",0,"5I766J7R","low",7,5,"square_checkered_0"
"869",23,29,"combine","square_checkered_0","circle_dots_0","",0,"5I766J7R","low",11,5,"square_checkered_0"
"870",23,30,"combine","square_checkered_0","square_dots_0","",0,"5I766J7R","low",14,5,"square_checkered_0"
"871",23,31,"combine","square_checkered_0","circle_plain_0","square_plain_1",0,"5I766J7R","low",0,2,"square_plain_1"
"872",23,32,"consume","square_plain_1","","",10,"5I766J7R","low",9,11,""
"873",23,33,"combine","square_checkered_0","square_dots_0","",0,"5I766J7R","low",14,5,"square_checkered_0"
"874",23,34,"combine","square_checkered_0","square_dots_0","",0,"5I766J7R","low",14,5,"square_checkered_0"
"875",23,35,"combine","square_checkered_0","square_dots_0","",0,"5I766J7R","low",14,5,"square_checkered_0"
"876",23,36,"combine","square_checkered_0","circle_plain_0","square_plain_1",0,"5I766J7R","low",4,13,"square_plain_1"
"877",23,37,"combine","square_plain_1","diamond_plain_0","",0,"5I766J7R","low",12,14,"square_plain_1"
"878",23,38,"combine","square_plain_1","triangle_stripes_0","",0,"5I766J7R","low",13,13,"square_plain_1"
"879",23,39,"combine","square_plain_1","square_dots_0","",0,"5I766J7R","low",14,5,"square_plain_1"
"880",23,40,"combine","square_plain_1","triangle_plain_0","",0,"5I766J7R","low",7,5,"square_plain_1"
"881",24,1,"combine","square_plain_0","circle_dots_0","square_dots_1",0,"G1XU2ULA","medium",5,6,"square_dots_1"
"882",24,2,"combine","square_dots_1","circle_plain_0","square_plain_2",0,"G1XU2ULA","medium",7,8,"square_plain_2"
"883",24,3,"combine","square_plain_2","square_stripes_0","",0,"G1XU2ULA","medium",7,11,"square_plain_2"
"884",24,4,"combine","square_plain_2","circle_dots_0","square_dots_3",0,"G1XU2ULA","medium",8,10,"square_dots_3"
"885",24,5,"combine","square_dots_3","triangle_dots_0","",0,"G1XU2ULA","medium",8,8,"square_dots_3"
"886",24,6,"combine","square_dots_3","diamond_checkered_0","",0,"G1XU2ULA","medium",9,8,"square_dots_3"
"887",24,7,"combine","square_dots_3","diamond_plain_0","",0,"G1XU2ULA","medium",8,9,"square_dots_3"
"888",24,8,"combine","square_dots_3","triangle_stripes_0","",0,"G1XU2ULA","medium",3,8,"square_dots_3"
"889",24,9,"combine","square_dots_3","triangle_plain_0","",0,"G1XU2ULA","medium",3,12,"square_dots_3"
"890",24,10,"combine","square_dots_3","square_stripes_0","",0,"G1XU2ULA","medium",7,11,"square_dots_3"
"891",24,11,"combine","square_dots_3","square_plain_0","",0,"G1XU2ULA","medium",13,10,"square_dots_3"
"892",24,12,"combine","square_dots_3","square_dots_0","",0,"G1XU2ULA","medium",14,7,"square_dots_3"
"893",24,13,"combine","square_dots_3","circle_plain_0","square_plain_4",0,"G1XU2ULA","medium",9,4,"square_plain_4"
"894",24,14,"combine","square_plain_4","square_checkered_0","",0,"G1XU2ULA","medium",9,0,"square_plain_4"
"895",24,15,"combine","square_plain_4","circle_stripes_0","square_stripes_5",0,"G1XU2ULA","medium",0,0,"square_stripes_5"
"896",24,16,"consume","square_stripes_5","","",100000,"G1XU2ULA","medium",3,3,""
"897",24,17,"combine","square_stripes_0","triangle_dots_0","",0,"G1XU2ULA","medium",8,8,"square_stripes_0"
"898",24,18,"combine","square_stripes_0","diamond_plain_0","",0,"G1XU2ULA","medium",8,9,"square_stripes_0"
"899",24,19,"combine","square_stripes_0","diamond_checkered_0","",0,"G1XU2ULA","medium",9,8,"square_stripes_0"
"900",24,20,"combine","square_stripes_0","square_dots_0","",0,"G1XU2ULA","medium",14,7,"square_stripes_0"
"901",24,21,"consume","square_stripes_0","","",1,"G1XU2ULA","medium",13,7,""
"902",24,22,"combine","square_plain_0","circle_checkered_0","square_checkered_1",0,"G1XU2ULA","medium",12,12,"square_checkered_1"
"903",24,23,"combine","square_checkered_1","diamond_dots_0","",0,"G1XU2ULA","medium",9,12,"square_checkered_1"
"904",24,24,"combine","square_checkered_1","circle_checkered_0","",0,"G1XU2ULA","medium",9,14,"square_checkered_1"
"905",24,25,"consume","square_checkered_1","","",10,"G1XU2ULA","medium",10,14,""
"906",24,26,"consume","square_stripes_0","","",1,"G1XU2ULA","medium",12,9,""
"907",24,27,"combine","triangle_dots_0","triangle_plain_0","",0,"G1XU2ULA","medium",3,12,"triangle_dots_0"
"908",24,28,"combine","triangle_dots_0","circle_stripes_0","",0,"G1XU2ULA","medium",0,11,"triangle_dots_0"
"909",24,29,"combine","triangle_dots_0","diamond_stripes_0","triangle_stripes_1",0,"G1XU2ULA","medium",0,8,"triangle_stripes_1"
"910",24,30,"combine","triangle_stripes_1","triangle_checkered_0","",0,"G1XU2ULA","medium",0,6,"triangle_stripes_1"
"911",24,31,"combine","triangle_stripes_1","triangle_stripes_0","",0,"G1XU2ULA","medium",3,8,"triangle_stripes_1"
"912",24,32,"combine","triangle_stripes_1","diamond_plain_0","triangle_plain_2",0,"G1XU2ULA","medium",8,9,"triangle_plain_2"
"913",24,33,"combine","triangle_plain_2","triangle_dots_0","",0,"G1XU2ULA","medium",8,10,"triangle_plain_2"
"914",24,34,"combine","triangle_plain_2","diamond_checkered_0","triangle_checkered_3",0,"G1XU2ULA","medium",9,8,"triangle_checkered_3"
"915",24,35,"consume","triangle_checkered_3","","",1000,"G1XU2ULA","medium",12,8,""
"916",24,36,"combine","square_dots_0","square_checkered_0","",0,"G1XU2ULA","medium",9,0,"square_dots_0"
"917",24,37,"consume","square_dots_0","","",1,"G1XU2ULA","medium",4,4,""
"918",24,38,"combine","diamond_stripes_0","triangle_stripes_0","",0,"G1XU2ULA","medium",3,8,"diamond_stripes_0"
"919",24,39,"combine","diamond_stripes_0","diamond_plain_0","",0,"G1XU2ULA","medium",2,6,"diamond_stripes_0"
"920",24,40,"consume","diamond_stripes_0","","",1,"G1XU2ULA","medium",1,6,""
"921",25,1,"combine","triangle_plain_0","circle_stripes_0","",0,"SXZE114B","low",9,0,"triangle_plain_0"
"922",25,2,"combine","triangle_plain_0","circle_stripes_0","",0,"SXZE114B","low",9,0,"triangle_plain_0"
"923",25,3,"combine","triangle_plain_0","circle_stripes_0","",0,"SXZE114B","low",9,0,"triangle_plain_0"
"924",25,4,"combine","triangle_plain_0","circle_stripes_0","",0,"SXZE114B","low",9,0,"triangle_plain_0"
"925",25,5,"combine","triangle_plain_0","circle_stripes_0","",0,"SXZE114B","low",9,0,"triangle_plain_0"
"926",25,6,"combine","triangle_plain_0","circle_stripes_0","",0,"SXZE114B","low",9,0,"triangle_plain_0"
"927",25,7,"combine","triangle_plain_0","circle_stripes_0","",0,"SXZE114B","low",9,0,"triangle_plain_0"
"928",25,8,"combine","triangle_plain_0","circle_stripes_0","",0,"SXZE114B","low",9,0,"triangle_plain_0"
"929",25,9,"combine","triangle_plain_0","circle_stripes_0","",0,"SXZE114B","low",9,0,"triangle_plain_0"
"930",25,10,"combine","triangle_plain_0","circle_stripes_0","",0,"SXZE114B","low",9,0,"triangle_plain_0"
"931",25,11,"combine","triangle_plain_0","circle_stripes_0","",0,"SXZE114B","low",9,0,"triangle_plain_0"
"932",25,12,"combine","triangle_plain_0","circle_stripes_0","",0,"SXZE114B","low",9,0,"triangle_plain_0"
"933",25,13,"combine","triangle_plain_0","circle_stripes_0","",0,"SXZE114B","low",9,0,"triangle_plain_0"
"934",25,14,"combine","triangle_plain_0","circle_stripes_0","",0,"SXZE114B","low",9,0,"triangle_plain_0"
"935",25,15,"combine","triangle_plain_0","circle_stripes_0","",0,"SXZE114B","low",9,0,"triangle_plain_0"
"936",25,16,"combine","triangle_plain_0","circle_stripes_0","",0,"SXZE114B","low",9,0,"triangle_plain_0"
"937",25,17,"combine","triangle_plain_0","circle_stripes_0","",0,"SXZE114B","low",9,0,"triangle_plain_0"
"938",25,18,"combine","triangle_plain_0","circle_stripes_0","",0,"SXZE114B","low",9,0,"triangle_plain_0"
"939",25,19,"combine","triangle_plain_0","circle_stripes_0","",0,"SXZE114B","low",9,0,"triangle_plain_0"
"940",25,20,"combine","triangle_plain_0","circle_stripes_0","",0,"SXZE114B","low",9,0,"triangle_plain_0"
"941",25,21,"combine","triangle_plain_0","circle_stripes_0","",0,"SXZE114B","low",9,0,"triangle_plain_0"
"942",25,22,"combine","triangle_plain_0","circle_stripes_0","",0,"SXZE114B","low",9,0,"triangle_plain_0"
"943",25,23,"combine","triangle_plain_0","circle_stripes_0","",0,"SXZE114B","low",9,0,"triangle_plain_0"
"944",25,24,"combine","triangle_plain_0","circle_stripes_0","",0,"SXZE114B","low",9,0,"triangle_plain_0"
"945",25,25,"combine","triangle_plain_0","circle_stripes_0","",0,"SXZE114B","low",9,0,"triangle_plain_0"
"946",25,26,"combine","triangle_plain_0","circle_stripes_0","",0,"SXZE114B","low",9,0,"triangle_plain_0"
"947",25,27,"combine","triangle_plain_0","circle_stripes_0","",0,"SXZE114B","low",9,0,"triangle_plain_0"
"948",25,28,"combine","triangle_plain_0","circle_stripes_0","",0,"SXZE114B","low",9,0,"triangle_plain_0"
"949",25,29,"combine","triangle_plain_0","circle_stripes_0","",0,"SXZE114B","low",9,0,"triangle_plain_0"
"950",25,30,"combine","triangle_plain_0","circle_stripes_0","",0,"SXZE114B","low",9,0,"triangle_plain_0"
"951",25,31,"combine","triangle_plain_0","circle_stripes_0","",0,"SXZE114B","low",9,0,"triangle_plain_0"
"952",25,32,"combine","triangle_plain_0","circle_stripes_0","",0,"SXZE114B","low",9,0,"triangle_plain_0"
"953",25,33,"combine","triangle_plain_0","circle_stripes_0","",0,"SXZE114B","low",9,0,"triangle_plain_0"
"954",25,34,"combine","triangle_plain_0","circle_stripes_0","",0,"SXZE114B","low",9,0,"triangle_plain_0"
"955",25,35,"combine","triangle_plain_0","circle_stripes_0","",0,"SXZE114B","low",9,0,"triangle_plain_0"
"956",25,36,"combine","triangle_plain_0","circle_stripes_0","",0,"SXZE114B","low",9,0,"triangle_plain_0"
"957",25,37,"combine","triangle_plain_0","circle_stripes_0","",0,"SXZE114B","low",9,0,"triangle_plain_0"
"958",25,38,"combine","triangle_plain_0","circle_stripes_0","",0,"SXZE114B","low",9,0,"triangle_plain_0"
"959",25,39,"combine","triangle_plain_0","circle_stripes_0","",0,"SXZE114B","low",9,0,"triangle_plain_0"
"960",25,40,"combine","triangle_plain_0","circle_stripes_0","",0,"SXZE114B","low",9,0,"triangle_plain_0"
"961",26,1,"consume","square_plain_0","","",1,"9PTH9YAT","low",7,7,""
"962",26,2,"consume","circle_dots_0","","",1,"9PTH9YAT","low",8,2,""
"963",26,3,"consume","diamond_stripes_0","","",1,"9PTH9YAT","low",11,8,""
"964",26,4,"consume","diamond_dots_0","","",1,"9PTH9YAT","low",13,9,""
"965",26,5,"consume","diamond_stripes_0","","",1,"9PTH9YAT","low",11,9,""
"966",26,6,"consume","diamond_dots_0","","",1,"9PTH9YAT","low",5,6,""
"967",26,7,"consume","circle_dots_0","","",1,"9PTH9YAT","low",5,5,""
"968",26,8,"consume","circle_checkered_0","","",1,"9PTH9YAT","low",5,3,""
"969",26,9,"consume","circle_stripes_0","","",1,"9PTH9YAT","low",10,9,""
"970",26,10,"consume","circle_stripes_0","","",1,"9PTH9YAT","low",10,9,""
"971",26,11,"combine","square_dots_0","square_checkered_0","",0,"9PTH9YAT","low",7,13,"square_dots_0"
"972",26,12,"consume","square_dots_0","","",1,"9PTH9YAT","low",11,11,""
"973",26,13,"combine","diamond_plain_0","diamond_checkered_0","",0,"9PTH9YAT","low",4,6,"diamond_plain_0"
"974",26,14,"consume","diamond_checkered_0","","",1,"9PTH9YAT","low",4,7,""
"975",26,15,"consume","diamond_checkered_0","","",1,"9PTH9YAT","low",5,8,""
"976",26,16,"consume","square_stripes_0","","",1,"9PTH9YAT","low",8,2,""
"977",26,17,"combine","square_dots_0","square_plain_0","",0,"9PTH9YAT","low",14,1,"square_dots_0"
"978",26,18,"combine","square_stripes_0","square_plain_0","",0,"9PTH9YAT","low",14,1,"square_stripes_0"
"979",26,19,"combine","square_stripes_0","square_dots_0","",0,"9PTH9YAT","low",13,1,"square_stripes_0"
"980",26,20,"combine","square_stripes_0","square_plain_0","",0,"9PTH9YAT","low",14,1,"square_stripes_0"
"981",26,21,"combine","square_stripes_0","square_dots_0","",0,"9PTH9YAT","low",13,1,"square_stripes_0"
"982",26,22,"combine","square_stripes_0","square_plain_0","",0,"9PTH9YAT","low",14,1,"square_stripes_0"
"983",26,23,"combine","square_stripes_0","square_dots_0","",0,"9PTH9YAT","low",13,1,"square_stripes_0"
"984",26,24,"consume","square_stripes_0","","",1,"9PTH9YAT","low",12,1,""
"985",26,25,"consume","square_dots_0","","",1,"9PTH9YAT","low",13,1,""
"986",26,26,"consume","square_plain_0","","",1,"9PTH9YAT","low",8,13,""
"987",26,27,"consume","circle_checkered_0","","",1,"9PTH9YAT","low",9,1,""
"988",26,28,"consume","triangle_stripes_0","","",1,"9PTH9YAT","low",13,3,""
"989",26,29,"consume","triangle_dots_0","","",1,"9PTH9YAT","low",11,10,""
"990",26,30,"consume","triangle_checkered_0","","",1,"9PTH9YAT","low",1,7,""
"991",26,31,"consume","triangle_plain_0","","",1,"9PTH9YAT","low",2,4,""
"992",26,32,"consume","triangle_stripes_0","","",1,"9PTH9YAT","low",9,4,""
"993",26,33,"consume","triangle_plain_0","","",1,"9PTH9YAT","low",11,4,""
"994",26,34,"consume","triangle_checkered_0","","",1,"9PTH9YAT","low",10,7,""
"995",26,35,"consume","diamond_plain_0","","",1,"9PTH9YAT","low",6,8,""
"996",26,36,"consume","circle_plain_0","","",1,"9PTH9YAT","low",8,2,""
"997",26,37,"consume","diamond_plain_0","","",1,"9PTH9YAT","low",7,11,""
"998",26,38,"consume","triangle_dots_0","","",1,"9PTH9YAT","low",6,10,""
"999",26,39,"consume","circle_plain_0","","",1,"9PTH9YAT","low",7,11,""
"1000",26,40,"consume","square_checkered_0","","",1,"9PTH9YAT","low",9,11,""
"1001",27,1,"combine","square_checkered_0","circle_dots_0","",0,"WJV9AIXA","low",8,5,"square_checkered_0"
"1002",27,2,"combine","square_checkered_0","square_plain_0","",0,"WJV9AIXA","low",6,4,"square_checkered_0"
"1003",27,3,"combine","square_checkered_0","diamond_checkered_0","",0,"WJV9AIXA","low",5,0,"square_checkered_0"
"1004",27,4,"combine","square_checkered_0","diamond_dots_0","",0,"WJV9AIXA","low",12,0,"square_checkered_0"
"1005",27,5,"combine","square_checkered_0","square_stripes_0","",0,"WJV9AIXA","low",13,4,"square_checkered_0"
"1006",27,6,"combine","square_checkered_0","triangle_stripes_0","",0,"WJV9AIXA","low",10,10,"square_checkered_0"
"1007",27,7,"combine","square_checkered_0","square_dots_0","",0,"WJV9AIXA","low",9,10,"square_checkered_0"
"1008",27,8,"combine","triangle_plain_0","circle_plain_0","",0,"WJV9AIXA","low",4,14,"triangle_plain_0"
"1009",27,9,"consume","triangle_plain_0","","",1,"WJV9AIXA","low",4,10,""
"1010",27,10,"combine","diamond_plain_0","triangle_dots_0","",0,"WJV9AIXA","low",5,4,"diamond_plain_0"
"1011",27,11,"combine","diamond_plain_0","square_plain_0","",0,"WJV9AIXA","low",6,4,"diamond_plain_0"
"1012",27,12,"combine","diamond_plain_0","circle_stripes_0","",0,"WJV9AIXA","low",7,1,"diamond_plain_0"
"1013",27,13,"combine","diamond_plain_0","diamond_checkered_0","",0,"WJV9AIXA","low",5,0,"diamond_plain_0"
"1014",27,14,"combine","diamond_plain_0","diamond_dots_0","",0,"WJV9AIXA","low",12,0,"diamond_plain_0"
"1015",27,15,"combine","diamond_plain_0","triangle_checkered_0","",0,"WJV9AIXA","low",13,3,"diamond_plain_0"
"1016",27,16,"combine","circle_dots_0","circle_checkered_0","",0,"WJV9AIXA","low",11,3,"circle_dots_0"
"1017",27,17,"combine","triangle_dots_0","circle_dots_0","",0,"WJV9AIXA","low",10,3,"triangle_dots_0"
"1018",27,18,"combine","triangle_stripes_0","diamond_stripes_0","triangle_stripes_1",0,"WJV9AIXA","low",9,13,"triangle_stripes_1"
"1019",27,19,"combine","triangle_stripes_1","triangle_dots_0","",0,"WJV9AIXA","low",12,1,"triangle_stripes_1"
"1020",27,20,"combine","triangle_stripes_1","square_stripes_0","",0,"WJV9AIXA","low",13,4,"triangle_stripes_1"
"1021",27,21,"combine","triangle_stripes_1","triangle_stripes_0","",0,"WJV9AIXA","low",13,7,"triangle_stripes_1"
"1022",27,22,"combine","triangle_stripes_1","diamond_stripes_0","triangle_stripes_2",0,"WJV9AIXA","low",0,14,"triangle_stripes_2"
"1023",27,23,"combine","triangle_stripes_2","triangle_plain_0","",0,"WJV9AIXA","low",9,14,"triangle_stripes_2"
"1024",27,24,"combine","triangle_stripes_2","square_stripes_0","",0,"WJV9AIXA","low",13,4,"triangle_stripes_2"
"1025",27,25,"combine","triangle_stripes_2","triangle_dots_0","",0,"WJV9AIXA","low",12,1,"triangle_stripes_2"
"1026",27,26,"combine","triangle_stripes_2","diamond_checkered_0","triangle_checkered_3",0,"WJV9AIXA","low",5,0,"triangle_checkered_3"
"1027",27,27,"combine","triangle_checkered_3","triangle_dots_0","",0,"WJV9AIXA","low",12,1,"triangle_checkered_3"
"1028",27,28,"combine","triangle_checkered_3","square_dots_0","",0,"WJV9AIXA","low",9,10,"triangle_checkered_3"
"1029",27,29,"combine","triangle_checkered_3","square_checkered_0","",0,"WJV9AIXA","low",9,12,"triangle_checkered_3"
"1030",27,30,"combine","triangle_checkered_3","square_plain_0","",0,"WJV9AIXA","low",6,4,"triangle_checkered_3"
"1031",27,31,"consume","triangle_checkered_3","","",1000,"WJV9AIXA","low",13,0,""
"1032",27,32,"combine","diamond_dots_0","square_stripes_0","",0,"WJV9AIXA","low",13,4,"diamond_dots_0"
"1033",27,33,"consume","diamond_dots_0","","",1,"WJV9AIXA","low",13,2,""
"1034",27,34,"combine","diamond_dots_0","diamond_checkered_0","",0,"WJV9AIXA","low",2,5,"diamond_dots_0"
"1035",27,35,"consume","diamond_dots_0","","",1,"WJV9AIXA","low",11,6,""
"1036",27,36,"combine","square_dots_0","triangle_stripes_0","",0,"WJV9AIXA","low",13,7,"square_dots_0"
"1037",27,37,"combine","square_dots_0","square_stripes_0","",0,"WJV9AIXA","low",13,4,"square_dots_0"
"1038",27,38,"combine","square_dots_0","triangle_checkered_0","",0,"WJV9AIXA","low",13,3,"square_dots_0"
"1039",27,39,"combine","square_dots_0","circle_checkered_0","square_checkered_1",0,"WJV9AIXA","low",11,3,"square_checkered_1"
"1040",27,40,"consume","square_checkered_1","","",10,"WJV9AIXA","low",10,4,""
"1041",28,1,"combine","triangle_dots_0","circle_dots_0","",0,"C1GLE69K","low",7,5,"triangle_dots_0"
"1042",28,2,"combine","triangle_dots_0","diamond_checkered_0","triangle_checkered_1",0,"C1GLE69K","low",7,6,"triangle_checkered_1"
"1043",28,3,"combine","triangle_checkered_1","circle_dots_0","",0,"C1GLE69K","low",7,5,"triangle_checkered_1"
"1044",28,4,"combine","triangle_checkered_1","square_checkered_0","",0,"C1GLE69K","low",11,6,"triangle_checkered_1"
"1045",28,5,"combine","triangle_checkered_1","triangle_plain_0","",0,"C1GLE69K","low",13,8,"triangle_checkered_1"
"1046",28,6,"combine","triangle_checkered_1","square_stripes_0","",0,"C1GLE69K","low",13,6,"triangle_checkered_1"
"1047",28,7,"combine","triangle_checkered_1","square_checkered_0","",0,"C1GLE69K","low",11,6,"triangle_checkered_1"
"1048",28,8,"combine","triangle_checkered_1","circle_checkered_0","",0,"C1GLE69K","low",12,0,"triangle_checkered_1"
"1049",28,9,"combine","triangle_checkered_1","triangle_stripes_0","",0,"C1GLE69K","low",14,0,"triangle_checkered_1"
"1050",28,10,"combine","triangle_checkered_1","triangle_stripes_0","",0,"C1GLE69K","low",14,0,"triangle_checkered_1"
"1051",28,11,"combine","triangle_checkered_1","triangle_checkered_0","",0,"C1GLE69K","low",0,1,"triangle_checkered_1"
"1052",28,12,"combine","triangle_checkered_1","triangle_stripes_0","",0,"C1GLE69K","low",14,0,"triangle_checkered_1"
"1053",28,13,"combine","triangle_checkered_1","triangle_checkered_0","",0,"C1GLE69K","low",0,1,"triangle_checkered_1"
