id,event_id,timestamp,action,x,y,actionsLeft,currentPoints,currentlyCarrying,token,assignment,version
22,event-63,2025-01-02T11:13:12.916Z,moveUp,9,9,18,0,circle_plain_1,WA5TJXRC,medium,0.1
22,event-64,2025-01-02T11:13:13.157Z,moveRight,10,9,18,0,circle_plain_1,WA5TJXRC,medium,0.1
22,event-65,2025-01-02T11:13:13.357Z,moveRight,11,9,18,0,circle_plain_1,WA5TJXRC,medium,0.1
22,event-66,2025-01-02T11:13:13.812Z,moveUp,11,8,18,0,circle_plain_1,WA5TJXRC,medium,0.1
22,event-67,2025-01-02T11:13:13.973Z,moveRight,12,8,18,0,circle_plain_1,WA5TJXRC,medium,0.1
22,event-68,2025-01-02T11:13:14.236Z,moveUp,12,7,18,0,circle_plain_1,WA5TJXRC,medium,0.1
22,event-69,2025-01-02T11:13:14.372Z,moveRight,13,7,18,0,circle_plain_1,WA5TJXRC,medium,0.1
22,event-70,2025-01-02T11:13:14.564Z,moveUp,13,6,18,0,circle_plain_1,WA5TJXRC,medium,0.1
22,event-71,2025-01-02T11:13:14.725Z,moveUp,13,5,18,0,circle_plain_1,WA5TJXRC,medium,0.1
22,event-72,2025-01-02T11:13:14.957Z,moveRight,14,5,18,0,circle_plain_1,WA5TJXRC,medium,0.1
22,event-73,2025-01-02T11:13:15.413Z,moveUp,14,4,18,0,circle_plain_1,WA5TJXRC,medium,0.1
22,event-74,2025-01-02T11:13:19.006Z,combine,14,4,17,0,circle_plain_1,WA5TJXRC,medium,0.1
22,event-75,2025-01-02T11:13:19.637Z,moveLeft,13,4,17,0,circle_plain_1,WA5TJXRC,medium,0.1
22,event-76,2025-01-02T11:13:19.956Z,moveLeft,12,4,17,0,circle_plain_1,WA5TJXRC,medium,0.1
22,event-77,2025-01-02T11:13:21.004Z,moveDown,12,5,17,0,circle_plain_1,WA5TJXRC,medium,0.1
22,event-78,2025-01-02T11:13:21.516Z,moveDown,12,6,17,0,circle_plain_1,WA5TJXRC,medium,0.1
22,event-79,2025-01-02T11:13:21.546Z,moveDown,12,7,17,0,circle_plain_1,WA5TJXRC,medium,0.1
22,event-80,2025-01-02T11:13:21.577Z,moveDown,12,8,17,0,circle_plain_1,WA5TJXRC,medium,0.1
22,event-81,2025-01-02T11:13:21.608Z,moveDown,12,9,17,0,circle_plain_1,WA5TJXRC,medium,0.1
22,event-82,2025-01-02T11:13:21.639Z,moveDown,12,10,17,0,circle_plain_1,WA5TJXRC,medium,0.1
22,event-83,2025-01-02T11:13:21.670Z,moveDown,12,11,17,0,circle_plain_1,WA5TJXRC,medium,0.1
22,event-84,2025-01-02T11:13:22.020Z,moveLeft,11,11,17,0,circle_plain_1,WA5TJXRC,medium,0.1
22,event-85,2025-01-02T11:13:22.340Z,moveLeft,10,11,17,0,circle_plain_1,WA5TJXRC,medium,0.1
22,event-86,2025-01-02T11:13:22.621Z,moveLeft,9,11,17,0,circle_plain_1,WA5TJXRC,medium,0.1
22,event-87,2025-01-02T11:13:23.196Z,moveUp,9,10,17,0,circle_plain_1,WA5TJXRC,medium,0.1
22,event-88,2025-01-02T11:13:23.412Z,moveLeft,8,10,17,0,circle_plain_1,WA5TJXRC,medium,0.1
22,event-89,2025-01-02T11:13:23.772Z,moveLeft,7,10,17,0,circle_plain_1,WA5TJXRC,medium,0.1
22,event-90,2025-01-02T11:13:26.366Z,combine,7,10,16,0,circle_plain_2,WA5TJXRC,medium,0.1
22,event-91,2025-01-02T11:13:29.491Z,moveRight,8,10,16,0,circle_plain_2,WA5TJXRC,medium,0.1
22,event-92,2025-01-02T11:13:29.940Z,moveRight,9,10,16,0,circle_plain_2,WA5TJXRC,medium,0.1
22,event-93,2025-01-02T11:13:31.725Z,moveDown,9,11,16,0,circle_plain_2,WA5TJXRC,medium,0.1
22,event-94,2025-01-02T11:13:31.964Z,moveDown,9,12,16,0,circle_plain_2,WA5TJXRC,medium,0.1
22,event-95,2025-01-02T11:13:32.148Z,moveDown,9,13,16,0,circle_plain_2,WA5TJXRC,medium,0.1
22,event-96,2025-01-02T11:13:32.388Z,moveDown,9,14,16,0,circle_plain_2,WA5TJXRC,medium,0.1
22,event-97,2025-01-02T11:13:33.247Z,combine,9,14,15,0,circle_checkered_3,WA5TJXRC,medium,0.1
22,event-98,2025-01-02T11:13:35.580Z,moveUp,9,13,15,0,circle_checkered_3,WA5TJXRC,medium,0.1
22,event-99,2025-01-02T11:13:36.095Z,moveUp,9,12,15,0,circle_checkered_3,WA5TJXRC,medium,0.1
22,event-100,2025-01-02T11:13:36.126Z,moveUp,9,11,15,0,circle_checkered_3,WA5TJXRC,medium,0.1
22,event-101,2025-01-02T11:13:36.157Z,moveUp,9,10,15,0,circle_checkered_3,WA5TJXRC,medium,0.1
22,event-102,2025-01-02T11:13:36.187Z,moveUp,9,9,15,0,circle_checkered_3,WA5TJXRC,medium,0.1
22,event-103,2025-01-02T11:13:36.219Z,moveUp,9,8,15,0,circle_checkered_3,WA5TJXRC,medium,0.1
22,event-104,2025-01-02T11:13:36.250Z,moveUp,9,7,15,0,circle_checkered_3,WA5TJXRC,medium,0.1
22,event-105,2025-01-02T11:13:36.428Z,moveRight,10,7,15,0,circle_checkered_3,WA5TJXRC,medium,0.1
22,event-106,2025-01-02T11:13:36.652Z,moveRight,11,7,15,0,circle_checkered_3,WA5TJXRC,medium,0.1
22,event-107,2025-01-02T11:13:36.836Z,moveRight,12,7,15,0,circle_checkered_3,WA5TJXRC,medium,0.1
22,event-108,2025-01-02T11:13:37.212Z,moveUp,12,6,15,0,circle_checkered_3,WA5TJXRC,medium,0.1
22,event-109,2025-01-02T11:13:37.413Z,moveRight,13,6,15,0,circle_checkered_3,WA5TJXRC,medium,0.1
22,event-110,2025-01-02T11:13:37.668Z,moveRight,14,6,15,0,circle_checkered_3,WA5TJXRC,medium,0.1
22,event-111,2025-01-02T11:13:38.029Z,moveUp,14,5,15,0,circle_checkered_3,WA5TJXRC,medium,0.1
22,event-112,2025-01-02T11:13:38.782Z,combine,14,5,14,0,circle_checkered_3,WA5TJXRC,medium,0.1
22,event-113,2025-01-02T11:13:40.212Z,moveLeft,13,5,14,0,circle_checkered_3,WA5TJXRC,medium,0.1
22,event-114,2025-01-02T11:13:40.476Z,moveUp,13,4,14,0,circle_checkered_3,WA5TJXRC,medium,0.1
22,event-115,2025-01-02T11:13:40.676Z,moveUp,13,3,14,0,circle_checkered_3,WA5TJXRC,medium,0.1
22,event-116,2025-01-02T11:13:40.869Z,moveUp,13,2,14,0,circle_checkered_3,WA5TJXRC,medium,0.1
22,event-117,2025-01-02T11:13:41.204Z,moveRight,14,2,14,0,circle_checkered_3,WA5TJXRC,medium,0.1
22,event-118,2025-01-02T11:13:41.500Z,moveUp,14,1,14,0,circle_checkered_3,WA5TJXRC,medium,0.1
22,event-119,2025-01-02T11:13:41.732Z,moveUp,14,0,14,0,circle_checkered_3,WA5TJXRC,medium,0.1
22,event-120,2025-01-02T11:13:42.078Z,combine,14,0,13,0,circle_checkered_3,WA5TJXRC,medium,0.1
22,event-121,2025-01-02T11:13:42.948Z,moveLeft,13,0,13,0,circle_checkered_3,WA5TJXRC,medium,0.1
22,event-122,2025-01-02T11:13:43.455Z,moveLeft,12,0,13,0,circle_checkered_3,WA5TJXRC,medium,0.1
22,event-123,2025-01-02T11:13:43.486Z,moveLeft,11,0,13,0,circle_checkered_3,WA5TJXRC,medium,0.1
22,event-124,2025-01-02T11:13:43.516Z,moveLeft,10,0,13,0,circle_checkered_3,WA5TJXRC,medium,0.1
22,event-125,2025-01-02T11:13:43.548Z,moveLeft,9,0,13,0,circle_checkered_3,WA5TJXRC,medium,0.1
22,event-126,2025-01-02T11:13:43.595Z,moveLeft,8,0,13,0,circle_checkered_3,WA5TJXRC,medium,0.1
22,event-127,2025-01-02T11:13:43.626Z,moveLeft,7,0,13,0,circle_checkered_3,WA5TJXRC,medium,0.1
22,event-128,2025-01-02T11:13:43.657Z,moveLeft,6,0,13,0,circle_checkered_3,WA5TJXRC,medium,0.1
22,event-129,2025-01-02T11:13:44.493Z,moveDown,6,1,13,0,circle_checkered_3,WA5TJXRC,medium,0.1
22,event-130,2025-01-02T11:13:45.000Z,moveDown,6,2,13,0,circle_checkered_3,WA5TJXRC,medium,0.1
22,event-131,2025-01-02T11:13:47.996Z,moveDown,6,3,13,0,circle_checkered_3,WA5TJXRC,medium,0.1
22,event-132,2025-01-02T11:13:48.684Z,moveRight,7,3,13,0,circle_checkered_3,WA5TJXRC,medium,0.1
22,event-133,2025-01-02T11:13:49.108Z,moveDown,7,4,13,0,circle_checkered_3,WA5TJXRC,medium,0.1
22,event-134,2025-01-02T11:13:49.268Z,moveRight,8,4,13,0,circle_checkered_3,WA5TJXRC,medium,0.1
22,event-135,2025-01-02T11:13:49.772Z,moveDown,8,5,13,0,circle_checkered_3,WA5TJXRC,medium,0.1
22,event-136,2025-01-02T11:13:50.180Z,moveRight,9,5,13,0,circle_checkered_3,WA5TJXRC,medium,0.1
22,event-137,2025-01-02T11:13:50.620Z,moveRight,10,5,13,0,circle_checkered_3,WA5TJXRC,medium,0.1
22,event-138,2025-01-02T11:13:51.918Z,combine,10,5,12,0,circle_checkered_3,WA5TJXRC,medium,0.1
22,event-139,2025-01-02T11:13:52.869Z,moveLeft,9,5,12,0,circle_checkered_3,WA5TJXRC,medium,0.1
22,event-140,2025-01-02T11:13:53.372Z,moveLeft,8,5,12,0,circle_checkered_3,WA5TJXRC,medium,0.1
22,event-141,2025-01-02T11:13:55.556Z,moveLeft,7,5,12,0,circle_checkered_3,WA5TJXRC,medium,0.1
22,event-142,2025-01-02T11:13:55.781Z,moveLeft,6,5,12,0,circle_checkered_3,WA5TJXRC,medium,0.1
22,event-143,2025-01-02T11:13:55.988Z,moveLeft,5,5,12,0,circle_checkered_3,WA5TJXRC,medium,0.1
22,event-144,2025-01-02T11:13:56.219Z,moveLeft,4,5,12,0,circle_checkered_3,WA5TJXRC,medium,0.1
22,event-145,2025-01-02T11:14:01.292Z,moveLeft,3,5,12,0,circle_checkered_3,WA5TJXRC,medium,0.1
22,event-146,2025-01-02T11:14:01.605Z,drop,3,5,12,0,,WA5TJXRC,medium,0.1
22,event-147,2025-01-02T11:14:02.100Z,moveRight,4,5,12,0,,WA5TJXRC,medium,0.1
22,event-148,2025-01-02T11:14:02.395Z,moveRight,5,5,12,0,,WA5TJXRC,medium,0.1
22,event-149,2025-01-02T11:14:02.964Z,moveDown,5,6,12,0,,WA5TJXRC,medium,0.1
22,event-150,2025-01-02T11:14:03.212Z,moveDown,5,7,12,0,,WA5TJXRC,medium,0.1
22,event-151,2025-01-02T11:14:03.404Z,moveDown,5,8,12,0,,WA5TJXRC,medium,0.1
22,event-152,2025-01-02T11:14:03.620Z,moveDown,5,9,12,0,,WA5TJXRC,medium,0.1
22,event-153,2025-01-02T11:14:03.916Z,moveLeft,4,9,12,0,,WA5TJXRC,medium,0.1
22,event-154,2025-01-02T11:14:04.148Z,moveLeft,3,9,12,0,,WA5TJXRC,medium,0.1
22,event-155,2025-01-02T11:14:04.348Z,moveLeft,2,9,12,0,,WA5TJXRC,medium,0.1
22,event-156,2025-01-02T11:14:04.756Z,moveDown,2,10,12,0,,WA5TJXRC,medium,0.1
22,event-157,2025-01-02T11:14:04.916Z,moveLeft,1,10,12,0,,WA5TJXRC,medium,0.1
22,event-158,2025-01-02T11:14:05.133Z,pickUp,1,10,12,0,circle_dots_0,WA5TJXRC,medium,0.1
22,event-159,2025-01-02T11:14:05.444Z,moveUp,1,9,12,0,circle_dots_0,WA5TJXRC,medium,0.1
22,event-160,2025-01-02T11:14:05.894Z,combine,1,9,11,0,circle_dots_0,WA5TJXRC,medium,0.1
22,event-161,2025-01-02T11:14:06.324Z,moveRight,2,9,11,0,circle_dots_0,WA5TJXRC,medium,0.1
22,event-162,2025-01-02T11:14:09.796Z,moveRight,3,9,11,0,circle_dots_0,WA5TJXRC,medium,0.1
22,event-163,2025-01-02T11:14:10.460Z,moveRight,4,9,11,0,circle_dots_0,WA5TJXRC,medium,0.1
22,event-164,2025-01-02T11:14:10.708Z,moveRight,5,9,11,0,circle_dots_0,WA5TJXRC,medium,0.1
22,event-165,2025-01-02T11:14:10.924Z,moveRight,6,9,11,0,circle_dots_0,WA5TJXRC,medium,0.1
22,event-166,2025-01-02T11:14:11.125Z,moveUp,6,8,11,0,circle_dots_0,WA5TJXRC,medium,0.1
22,event-167,2025-01-02T11:14:11.292Z,moveRight,7,8,11,0,circle_dots_0,WA5TJXRC,medium,0.1
22,event-168,2025-01-02T11:14:12.348Z,moveRight,8,8,11,0,circle_dots_0,WA5TJXRC,medium,0.1
22,event-169,2025-01-02T11:14:12.764Z,moveRight,9,8,11,0,circle_dots_0,WA5TJXRC,medium,0.1
22,event-170,2025-01-02T11:14:14.036Z,moveRight,10,8,11,0,circle_dots_0,WA5TJXRC,medium,0.1
22,event-171,2025-01-02T11:14:14.316Z,moveRight,11,8,11,0,circle_dots_0,WA5TJXRC,medium,0.1
22,event-172,2025-01-02T11:14:14.556Z,moveLeft,10,8,11,0,circle_dots_0,WA5TJXRC,medium,0.1
22,event-173,2025-01-02T11:14:14.772Z,moveLeft,9,8,11,0,circle_dots_0,WA5TJXRC,medium,0.1
22,event-174,2025-01-02T11:14:15.166Z,combine,9,8,10,0,circle_dots_0,WA5TJXRC,medium,0.1
22,event-175,2025-01-02T11:14:16.612Z,moveRight,10,8,10,0,circle_dots_0,WA5TJXRC,medium,0.1
22,event-176,2025-01-02T11:14:17.179Z,moveDown,10,9,10,0,circle_dots_0,WA5TJXRC,medium,0.1
22,event-177,2025-01-02T11:14:17.356Z,moveDown,10,10,10,0,circle_dots_0,WA5TJXRC,medium,0.1
22,event-178,2025-01-02T11:14:17.733Z,moveLeft,9,10,10,0,circle_dots_0,WA5TJXRC,medium,0.1
22,event-179,2025-01-02T11:14:17.828Z,moveDown,9,11,10,0,circle_dots_0,WA5TJXRC,medium,0.1
22,event-180,2025-01-02T11:14:18.132Z,moveDown,9,12,10,0,circle_dots_0,WA5TJXRC,medium,0.1
22,event-181,2025-01-02T11:14:19.318Z,combine,9,12,9,0,circle_dots_0,WA5TJXRC,medium,0.1
22,event-182,2025-01-02T11:14:20.597Z,moveUp,9,11,9,0,circle_dots_0,WA5TJXRC,medium,0.1
22,event-183,2025-01-02T11:14:21.276Z,moveLeft,8,11,9,0,circle_dots_0,WA5TJXRC,medium,0.1
22,event-184,2025-01-02T11:14:21.724Z,moveLeft,7,11,9,0,circle_dots_0,WA5TJXRC,medium,0.1
22,event-185,2025-01-02T11:14:23.196Z,drop,7,11,9,0,,WA5TJXRC,medium,0.1
22,event-186,2025-01-02T11:14:23.996Z,moveDown,7,12,9,0,,WA5TJXRC,medium,0.1
22,event-187,2025-01-02T11:14:24.469Z,pickUp,7,12,9,0,square_checkered_0,WA5TJXRC,medium,0.1
22,event-188,2025-01-02T11:14:24.700Z,moveUp,7,11,9,0,square_checkered_0,WA5TJXRC,medium,0.1
22,event-189,2025-01-02T11:14:24.900Z,moveUp,7,10,9,0,square_checkered_0,WA5TJXRC,medium,0.1
22,event-190,2025-01-02T11:14:25.068Z,moveUp,7,9,9,0,square_checkered_0,WA5TJXRC,medium,0.1
22,event-191,2025-01-02T11:14:25.228Z,moveUp,7,8,9,0,square_checkered_0,WA5TJXRC,medium,0.1
22,event-192,2025-01-02T11:14:25.559Z,combine,7,8,8,0,square_checkered_0,WA5TJXRC,medium,0.1
22,event-193,2025-01-02T11:14:26.900Z,moveUp,7,7,8,0,square_checkered_0,WA5TJXRC,medium,0.1
22,event-194,2025-01-02T11:14:27.052Z,moveRight,8,7,8,0,square_checkered_0,WA5TJXRC,medium,0.1
22,event-195,2025-01-02T11:14:27.364Z,moveRight,9,7,8,0,square_checkered_0,WA5TJXRC,medium,0.1
22,event-196,2025-01-02T11:14:27.804Z,moveLeft,8,7,8,0,square_checkered_0,WA5TJXRC,medium,0.1
22,event-197,2025-01-02T11:14:28.140Z,moveDown,8,8,8,0,square_checkered_0,WA5TJXRC,medium,0.1
22,event-198,2025-01-02T11:14:28.364Z,moveLeft,7,8,8,0,square_checkered_0,WA5TJXRC,medium,0.1
22,event-199,2025-01-02T11:14:28.700Z,combine,7,8,7,0,square_checkered_0,WA5TJXRC,medium,0.1
22,event-200,2025-01-02T11:14:28.964Z,moveRight,8,8,7,0,square_checkered_0,WA5TJXRC,medium,0.1
22,event-201,2025-01-02T11:14:29.478Z,moveRight,9,8,7,0,square_checkered_0,WA5TJXRC,medium,0.1
22,event-202,2025-01-02T11:14:29.508Z,moveRight,10,8,7,0,square_checkered_0,WA5TJXRC,medium,0.1
22,event-203,2025-01-02T11:14:29.692Z,moveUp,10,7,7,0,square_checkered_0,WA5TJXRC,medium,0.1
22,event-204,2025-01-02T11:14:29.852Z,moveRight,11,7,7,0,square_checkered_0,WA5TJXRC,medium,0.1
22,event-205,2025-01-02T11:14:30.108Z,moveRight,12,7,7,0,square_checkered_0,WA5TJXRC,medium,0.1
22,event-206,2025-01-02T11:14:30.236Z,moveUp,12,6,7,0,square_checkered_0,WA5TJXRC,medium,0.1
22,event-207,2025-01-02T11:14:30.484Z,moveUp,12,5,7,0,square_checkered_0,WA5TJXRC,medium,0.1
22,event-208,2025-01-02T11:14:30.652Z,moveRight,13,5,7,0,square_checkered_0,WA5TJXRC,medium,0.1
22,event-209,2025-01-02T11:14:31.396Z,moveRight,14,5,7,0,square_checkered_0,WA5TJXRC,medium,0.1
22,event-210,2025-01-02T11:14:31.516Z,moveUp,14,4,7,0,square_checkered_0,WA5TJXRC,medium,0.1
22,event-211,2025-01-02T11:14:32.358Z,combine,14,4,6,0,square_checkered_0,WA5TJXRC,medium,0.1
22,event-212,2025-01-02T11:14:33.765Z,moveUp,14,3,6,0,square_checkered_0,WA5TJXRC,medium,0.1
22,event-213,2025-01-02T11:14:33.972Z,moveUp,14,2,6,0,square_checkered_0,WA5TJXRC,medium,0.1
22,event-214,2025-01-02T11:14:34.156Z,moveUp,14,1,6,0,square_checkered_0,WA5TJXRC,medium,0.1
22,event-215,2025-01-02T11:14:34.581Z,moveUp,14,0,6,0,square_checkered_0,WA5TJXRC,medium,0.1
22,event-216,2025-01-02T11:14:34.876Z,moveDown,14,1,6,0,square_checkered_0,WA5TJXRC,medium,0.1
22,event-217,2025-01-02T11:14:35.067Z,moveDown,14,2,6,0,square_checkered_0,WA5TJXRC,medium,0.1
22,event-218,2025-01-02T11:14:35.252Z,moveDown,14,3,6,0,square_checkered_0,WA5TJXRC,medium,0.1
22,event-219,2025-01-02T11:14:35.476Z,moveLeft,13,3,6,0,square_checkered_0,WA5TJXRC,medium,0.1
22,event-220,2025-01-02T11:14:35.989Z,moveLeft,12,3,6,0,square_checkered_0,WA5TJXRC,medium,0.1
22,event-221,2025-01-02T11:14:36.019Z,moveLeft,11,3,6,0,square_checkered_0,WA5TJXRC,medium,0.1
22,event-222,2025-01-02T11:14:36.049Z,moveLeft,10,3,6,0,square_checkered_0,WA5TJXRC,medium,0.1
22,event-223,2025-01-02T11:14:36.080Z,moveLeft,9,3,6,0,square_checkered_0,WA5TJXRC,medium,0.1
22,event-224,2025-01-02T11:14:36.111Z,moveLeft,8,3,6,0,square_checkered_0,WA5TJXRC,medium,0.1
22,event-225,2025-01-02T11:14:36.142Z,moveLeft,7,3,6,0,square_checkered_0,WA5TJXRC,medium,0.1
22,event-226,2025-01-02T11:14:36.188Z,moveLeft,6,3,6,0,square_checkered_0,WA5TJXRC,medium,0.1
22,event-227,2025-01-02T11:14:36.292Z,moveDown,6,4,6,0,square_checkered_0,WA5TJXRC,medium,0.1
22,event-228,2025-01-02T11:14:36.620Z,moveLeft,5,4,6,0,square_checkered_0,WA5TJXRC,medium,0.1
22,event-229,2025-01-02T11:14:36.980Z,moveLeft,4,4,6,0,square_checkered_0,WA5TJXRC,medium,0.1
22,event-230,2025-01-02T11:14:37.204Z,moveDown,4,5,6,0,square_checkered_0,WA5TJXRC,medium,0.1
22,event-231,2025-01-02T11:14:37.572Z,moveDown,4,6,6,0,square_checkered_0,WA5TJXRC,medium,0.1
22,event-232,2025-01-02T11:14:38.082Z,moveDown,4,7,6,0,square_checkered_0,WA5TJXRC,medium,0.1
22,event-233,2025-01-02T11:14:38.113Z,moveDown,4,8,6,0,square_checkered_0,WA5TJXRC,medium,0.1
22,event-234,2025-01-02T11:14:38.144Z,moveDown,4,9,6,0,square_checkered_0,WA5TJXRC,medium,0.1
22,event-235,2025-01-02T11:14:38.176Z,moveDown,4,10,6,0,square_checkered_0,WA5TJXRC,medium,0.1
22,event-236,2025-01-02T11:14:38.206Z,moveDown,4,11,6,0,square_checkered_0,WA5TJXRC,medium,0.1
22,event-237,2025-01-02T11:14:38.395Z,moveLeft,3,11,6,0,square_checkered_0,WA5TJXRC,medium,0.1
22,event-238,2025-01-02T11:14:38.612Z,moveUp,3,10,6,0,square_checkered_0,WA5TJXRC,medium,0.1
22,event-239,2025-01-02T11:14:38.756Z,moveLeft,2,10,6,0,square_checkered_0,WA5TJXRC,medium,0.1
22,event-240,2025-01-02T11:14:38.916Z,moveUp,2,9,6,0,square_checkered_0,WA5TJXRC,medium,0.1
22,event-241,2025-01-02T11:14:39.180Z,moveLeft,1,9,6,0,square_checkered_0,WA5TJXRC,medium,0.1
22,event-242,2025-01-02T11:14:39.716Z,moveRight,2,9,6,0,square_checkered_0,WA5TJXRC,medium,0.1
22,event-243,2025-01-02T11:14:40.540Z,moveRight,3,9,6,0,square_checkered_0,WA5TJXRC,medium,0.1
22,event-244,2025-01-02T11:14:40.748Z,moveRight,4,9,6,0,square_checkered_0,WA5TJXRC,medium,0.1
22,event-245,2025-01-02T11:14:40.980Z,moveDown,4,10,6,0,square_checkered_0,WA5TJXRC,medium,0.1
22,event-246,2025-01-02T11:14:41.172Z,moveRight,5,10,6,0,square_checkered_0,WA5TJXRC,medium,0.1
22,event-247,2025-01-02T11:14:41.412Z,moveRight,6,10,6,0,square_checkered_0,WA5TJXRC,medium,0.1
22,event-248,2025-01-02T11:14:41.684Z,moveDown,6,11,6,0,square_checkered_0,WA5TJXRC,medium,0.1
22,event-249,2025-01-02T11:14:42.052Z,moveLeft,5,11,6,0,square_checkered_0,WA5TJXRC,medium,0.1
22,event-250,2025-01-02T11:14:42.172Z,moveUp,5,10,6,0,square_checkered_0,WA5TJXRC,medium,0.1
22,event-251,2025-01-02T11:14:42.478Z,combine,5,10,5,0,square_checkered_0,WA5TJXRC,medium,0.1
22,event-252,2025-01-02T11:14:42.660Z,moveRight,6,10,5,0,square_checkered_0,WA5TJXRC,medium,0.1
22,event-253,2025-01-02T11:14:42.836Z,moveRight,7,10,5,0,square_checkered_0,WA5TJXRC,medium,0.1
22,event-254,2025-01-02T11:14:43.012Z,moveRight,8,10,5,0,square_checkered_0,WA5TJXRC,medium,0.1
22,event-255,2025-01-02T11:14:43.116Z,moveDown,8,11,5,0,square_checkered_0,WA5TJXRC,medium,0.1
22,event-256,2025-01-02T11:14:43.332Z,moveRight,9,11,5,0,square_checkered_0,WA5TJXRC,medium,0.1
22,event-257,2025-01-02T11:14:44.028Z,moveLeft,8,11,5,0,square_checkered_0,WA5TJXRC,medium,0.1
22,event-258,2025-01-02T11:14:44.244Z,moveUp,8,10,5,0,square_checkered_0,WA5TJXRC,medium,0.1
22,event-259,2025-01-02T11:14:44.251Z,moveRight,9,10,5,0,square_checkered_0,WA5TJXRC,medium,0.1
22,event-260,2025-01-02T11:14:44.516Z,drop,9,10,5,0,,WA5TJXRC,medium,0.1
22,event-261,2025-01-02T11:14:44.764Z,moveLeft,8,10,5,0,,WA5TJXRC,medium,0.1
22,event-262,2025-01-02T11:14:44.948Z,moveLeft,7,10,5,0,,WA5TJXRC,medium,0.1
22,event-263,2025-01-02T11:14:45.100Z,moveLeft,6,10,5,0,,WA5TJXRC,medium,0.1
22,event-264,2025-01-02T11:14:45.468Z,moveLeft,5,10,5,0,,WA5TJXRC,medium,0.1
22,event-265,2025-01-02T11:14:45.629Z,pickUp,5,10,5,0,diamond_stripes_0,WA5TJXRC,medium,0.1
22,event-266,2025-01-02T11:14:45.812Z,moveDown,5,11,5,0,diamond_stripes_0,WA5TJXRC,medium,0.1
22,event-267,2025-01-02T11:14:45.956Z,moveRight,6,11,5,0,diamond_stripes_0,WA5TJXRC,medium,0.1
22,event-268,2025-01-02T11:14:46.212Z,moveRight,7,11,5,0,diamond_stripes_0,WA5TJXRC,medium,0.1
22,event-269,2025-01-02T11:14:46.388Z,moveRight,8,11,5,0,diamond_stripes_0,WA5TJXRC,medium,0.1
22,event-270,2025-01-02T11:14:46.579Z,moveDown,8,12,5,0,diamond_stripes_0,WA5TJXRC,medium,0.1
22,event-271,2025-01-02T11:14:46.716Z,moveRight,9,12,5,0,diamond_stripes_0,WA5TJXRC,medium,0.1
22,event-272,2025-01-02T11:14:46.974Z,combine,9,12,4,0,diamond_stripes_0,WA5TJXRC,medium,0.1
22,event-273,2025-01-02T11:14:47.884Z,moveLeft,8,12,4,0,diamond_stripes_0,WA5TJXRC,medium,0.1
22,event-274,2025-01-02T11:14:48.141Z,moveLeft,7,12,4,0,diamond_stripes_0,WA5TJXRC,medium,0.1
22,event-275,2025-01-02T11:14:48.572Z,moveLeft,6,12,4,0,diamond_stripes_0,WA5TJXRC,medium,0.1
22,event-276,2025-01-02T11:14:48.788Z,moveLeft,5,12,4,0,diamond_stripes_0,WA5TJXRC,medium,0.1
22,event-277,2025-01-02T11:14:48.988Z,moveLeft,4,12,4,0,diamond_stripes_0,WA5TJXRC,medium,0.1
22,event-278,2025-01-02T11:14:49.084Z,drop,4,12,4,0,,WA5TJXRC,medium,0.1
22,event-279,2025-01-02T11:14:49.356Z,moveUp,4,11,4,0,,WA5TJXRC,medium,0.1
22,event-280,2025-01-02T11:14:49.549Z,moveUp,4,10,4,0,,WA5TJXRC,medium,0.1
22,event-281,2025-01-02T11:14:49.724Z,moveUp,4,9,4,0,,WA5TJXRC,medium,0.1
22,event-282,2025-01-02T11:14:49.884Z,moveUp,4,8,4,0,,WA5TJXRC,medium,0.1
22,event-283,2025-01-02T11:14:50.172Z,moveLeft,3,8,4,0,,WA5TJXRC,medium,0.1
22,event-284,2025-01-02T11:14:50.364Z,moveUp,3,7,4,0,,WA5TJXRC,medium,0.1
22,event-285,2025-01-02T11:14:50.660Z,moveLeft,2,7,4,0,,WA5TJXRC,medium,0.1
22,event-286,2025-01-02T11:14:50.740Z,moveUp,2,6,4,0,,WA5TJXRC,medium,0.1
22,event-287,2025-01-02T11:14:50.932Z,moveUp,2,5,4,0,,WA5TJXRC,medium,0.1
22,event-288,2025-01-02T11:14:51.012Z,moveRight,3,5,4,0,,WA5TJXRC,medium,0.1
22,event-289,2025-01-02T11:14:51.534Z,pickUp,3,5,4,0,circle_checkered_3,WA5TJXRC,medium,0.1
22,event-290,2025-01-02T11:14:51.828Z,moveRight,4,5,4,0,circle_checkered_3,WA5TJXRC,medium,0.1
22,event-291,2025-01-02T11:14:52.334Z,moveRight,5,5,4,0,circle_checkered_3,WA5TJXRC,medium,0.1
22,event-292,2025-01-02T11:14:52.364Z,moveRight,6,5,4,0,circle_checkered_3,WA5TJXRC,medium,0.1
22,event-293,2025-01-02T11:14:52.394Z,moveRight,7,5,4,0,circle_checkered_3,WA5TJXRC,medium,0.1
22,event-294,2025-01-02T11:14:52.442Z,moveRight,8,5,4,0,circle_checkered_3,WA5TJXRC,medium,0.1
22,event-295,2025-01-02T11:14:52.472Z,moveRight,9,5,4,0,circle_checkered_3,WA5TJXRC,medium,0.1
22,event-296,2025-01-02T11:14:52.503Z,moveRight,10,5,4,0,circle_checkered_3,WA5TJXRC,medium,0.1
