id,event_id,timestamp,action,x,y,actionsLeft,currentPoints,currentlyCarrying,token,assignment
14,120,2026-02-23T10:41:03.206Z,moveDown,5,3,18,102,triangle_stripes_1,IKGSS63Y,test
14,121,2026-02-23T10:41:03.990Z,consume,5,3,17,112,,IKGSS63Y,test
14,122,2026-02-23T10:41:08.020Z,moveUp,5,2,17,112,,IKGSS63Y,test
14,123,2026-02-23T10:41:08.245Z,moveUp,5,1,17,112,,IKGSS63Y,test
14,124,2026-02-23T10:41:08.659Z,moveUp,5,0,17,112,,IKGSS63Y,test
14,125,2026-02-23T10:41:09.314Z,moveLeft,4,0,17,112,,IKGSS63Y,test
14,126,2026-02-23T10:41:09.987Z,pickUp,4,0,17,112,circle_plain_0,IKGSS63Y,test
14,127,2026-02-23T10:41:12.100Z,moveLeft,3,0,17,112,circle_plain_0,IKGSS63Y,test
14,128,2026-02-23T10:41:12.888Z,combine,3,0,16,112,circle_plain_0,IKGSS63Y,test
14,129,2026-02-23T10:41:15.893Z,combine,3,0,15,112,circle_plain_0,IKGSS63Y,test
14,130,2026-02-23T10:41:16.659Z,moveLeft,2,0,15,112,circle_plain_0,IKGSS63Y,test
14,131,2026-02-23T10:41:16.868Z,moveLeft,1,0,15,112,circle_plain_0,IKGSS63Y,test
14,132,2026-02-23T10:41:17.107Z,moveLeft,0,0,15,112,circle_plain_0,IKGSS63Y,test
14,133,2026-02-23T10:41:18.245Z,moveDown,0,1,15,112,circle_plain_0,IKGSS63Y,test
14,134,2026-02-23T10:41:18.748Z,moveDown,0,2,15,112,circle_plain_0,IKGSS63Y,test
14,135,2026-02-23T10:41:18.779Z,moveDown,0,3,15,112,circle_plain_0,IKGSS63Y,test
14,136,2026-02-23T10:41:18.810Z,moveDown,0,4,15,112,circle_plain_0,IKGSS63Y,test
14,137,2026-02-23T10:41:18.857Z,moveDown,0,5,15,112,circle_plain_0,IKGSS63Y,test
14,138,2026-02-23T10:41:18.888Z,moveDown,0,6,15,112,circle_plain_0,IKGSS63Y,test
14,139,2026-02-23T10:41:18.918Z,moveDown,0,7,15,112,circle_plain_0,IKGSS63Y,test
14,140,2026-02-23T10:41:18.949Z,moveDown,0,8,15,112,circle_plain_0,IKGSS63Y,test
14,141,2026-02-23T10:41:18.979Z,moveDown,0,9,15,112,circle_plain_0,IKGSS63Y,test
14,142,2026-02-23T10:41:19.172Z,moveDown,0,10,15,112,circle_plain_0,IKGSS63Y,test
14,143,2026-02-23T10:41:19.365Z,moveDown,0,11,15,112,circle_plain_0,IKGSS63Y,test
14,144,2026-02-23T10:41:19.557Z,moveDown,0,12,15,112,circle_plain_0,IKGSS63Y,test
14,145,2026-02-23T10:41:19.875Z,moveRight,1,12,15,112,circle_plain_0,IKGSS63Y,test
14,146,2026-02-23T10:41:20.052Z,moveRight,2,12,15,112,circle_plain_0,IKGSS63Y,test
14,147,2026-02-23T10:41:20.245Z,moveRight,3,12,15,112,circle_plain_0,IKGSS63Y,test
14,148,2026-02-23T10:41:20.420Z,moveRight,4,12,15,112,circle_plain_0,IKGSS63Y,test
14,149,2026-02-23T10:41:21.142Z,combine,4,12,14,112,circle_plain_0,IKGSS63Y,test
14,150,2026-02-23T10:41:22.836Z,moveDown,4,13,14,112,circle_plain_0,IKGSS63Y,test
14,151,2026-02-23T10:41:23.317Z,moveDown,4,14,14,112,circle_plain_0,IKGSS63Y,test
14,152,2026-02-23T10:41:24.549Z,combine,4,14,13,112,circle_plain_0,IKGSS63Y,test
14,153,2026-02-23T10:41:27.012Z,moveUp,4,13,13,112,circle_plain_0,IKGSS63Y,test
14,154,2026-02-23T10:41:27.285Z,moveUp,4,12,13,112,circle_plain_0,IKGSS63Y,test
14,155,2026-02-23T10:41:27.493Z,moveUp,4,11,13,112,circle_plain_0,IKGSS63Y,test
14,156,2026-02-23T10:41:28.391Z,consume,4,11,12,113,,IKGSS63Y,test
14,157,2026-02-23T10:41:28.915Z,moveRight,5,11,12,113,,IKGSS63Y,test
14,158,2026-02-23T10:41:29.124Z,moveRight,6,11,12,113,,IKGSS63Y,test
14,159,2026-02-23T10:41:29.316Z,moveRight,7,11,12,113,,IKGSS63Y,test
14,160,2026-02-23T10:41:29.525Z,moveRight,8,11,12,113,,IKGSS63Y,test
14,161,2026-02-23T10:41:29.894Z,pickUp,8,11,12,113,square_plain_0,IKGSS63Y,test
14,162,2026-02-23T10:41:31.045Z,moveUp,8,10,12,113,square_plain_0,IKGSS63Y,test
14,163,2026-02-23T10:41:31.397Z,moveUp,8,9,12,113,square_plain_0,IKGSS63Y,test
14,164,2026-02-23T10:41:31.686Z,moveUp,8,8,12,113,square_plain_0,IKGSS63Y,test
14,165,2026-02-23T10:41:31.956Z,moveUp,8,7,12,113,square_plain_0,IKGSS63Y,test
14,166,2026-02-23T10:41:32.501Z,moveRight,9,7,12,113,square_plain_0,IKGSS63Y,test
14,167,2026-02-23T10:41:32.645Z,moveRight,10,7,12,113,square_plain_0,IKGSS63Y,test
14,168,2026-02-23T10:41:33.240Z,combine,10,7,11,113,square_dots_1,IKGSS63Y,test
14,169,2026-02-23T10:41:35.366Z,moveLeft,9,7,11,113,square_dots_1,IKGSS63Y,test
14,170,2026-02-23T10:41:36.581Z,consume,9,7,10,123,,IKGSS63Y,test
14,171,2026-02-23T10:41:38.965Z,moveUp,9,6,10,123,,IKGSS63Y,test
14,172,2026-02-23T10:41:39.157Z,moveUp,9,5,10,123,,IKGSS63Y,test
14,173,2026-02-23T10:41:39.348Z,moveUp,9,4,10,123,,IKGSS63Y,test
14,174,2026-02-23T10:41:40.051Z,moveRight,10,4,10,123,,IKGSS63Y,test
14,175,2026-02-23T10:41:40.308Z,moveRight,11,4,10,123,,IKGSS63Y,test
14,176,2026-02-23T10:41:40.499Z,moveRight,12,4,10,123,,IKGSS63Y,test
14,177,2026-02-23T10:41:40.805Z,pickUp,12,4,10,123,triangle_plain_0,IKGSS63Y,test
14,178,2026-02-23T10:41:41.588Z,moveUp,12,3,10,123,triangle_plain_0,IKGSS63Y,test
14,179,2026-02-23T10:41:41.876Z,moveUp,12,2,10,123,triangle_plain_0,IKGSS63Y,test
14,180,2026-02-23T10:41:42.084Z,moveUp,12,1,10,123,triangle_plain_0,IKGSS63Y,test
14,181,2026-02-23T10:41:42.469Z,moveLeft,11,1,10,123,triangle_plain_0,IKGSS63Y,test
14,182,2026-02-23T10:41:43.128Z,combine,11,1,9,123,triangle_dots_1,IKGSS63Y,test
14,183,2026-02-23T10:41:45.076Z,moveDown,11,2,9,123,triangle_dots_1,IKGSS63Y,test
14,184,2026-02-23T10:41:45.974Z,consume,11,2,8,133,,IKGSS63Y,test
14,185,2026-02-23T10:41:47.028Z,moveLeft,10,2,8,133,,IKGSS63Y,test
14,186,2026-02-23T10:41:47.284Z,moveLeft,9,2,8,133,,IKGSS63Y,test
14,187,2026-02-23T10:41:47.460Z,moveLeft,8,2,8,133,,IKGSS63Y,test
14,188,2026-02-23T10:41:47.652Z,moveLeft,7,2,8,133,,IKGSS63Y,test
14,189,2026-02-23T10:41:47.844Z,moveLeft,6,2,8,133,,IKGSS63Y,test
14,190,2026-02-23T10:41:48.020Z,moveLeft,5,2,8,133,,IKGSS63Y,test
14,191,2026-02-23T10:41:48.468Z,pickUp,5,2,8,133,square_plain_0,IKGSS63Y,test
14,192,2026-02-23T10:41:49.060Z,moveUp,5,1,8,133,square_plain_0,IKGSS63Y,test
14,193,2026-02-23T10:41:49.637Z,moveUp,5,0,8,133,square_plain_0,IKGSS63Y,test
14,194,2026-02-23T10:41:50.021Z,moveLeft,4,0,8,133,square_plain_0,IKGSS63Y,test
14,195,2026-02-23T10:41:50.340Z,moveLeft,3,0,8,133,square_plain_0,IKGSS63Y,test
14,196,2026-02-23T10:41:51.062Z,combine,3,0,7,133,square_plain_0,IKGSS63Y,test
14,197,2026-02-23T10:41:55.443Z,moveDown,3,1,7,133,square_plain_0,IKGSS63Y,test
14,198,2026-02-23T10:41:55.668Z,moveDown,3,2,7,133,square_plain_0,IKGSS63Y,test
14,199,2026-02-23T10:41:55.844Z,moveDown,3,3,7,133,square_plain_0,IKGSS63Y,test
14,200,2026-02-23T10:41:56.053Z,moveDown,3,4,7,133,square_plain_0,IKGSS63Y,test
14,201,2026-02-23T10:41:56.536Z,consume,3,4,6,134,,IKGSS63Y,test
14,202,2026-02-23T10:41:57.557Z,moveUp,3,3,6,134,,IKGSS63Y,test
14,203,2026-02-23T10:41:57.748Z,moveUp,3,2,6,134,,IKGSS63Y,test
14,204,2026-02-23T10:41:57.925Z,moveUp,3,1,6,134,,IKGSS63Y,test
14,205,2026-02-23T10:41:58.101Z,moveUp,3,0,6,134,,IKGSS63Y,test
14,206,2026-02-23T10:41:58.549Z,pickUp,3,0,6,134,triangle_checkered_0,IKGSS63Y,test
14,207,2026-02-23T10:42:08.453Z,moveDown,3,1,6,134,triangle_checkered_0,IKGSS63Y,test
14,208,2026-02-23T10:42:08.852Z,moveDown,3,2,6,134,triangle_checkered_0,IKGSS63Y,test
14,209,2026-02-23T10:42:11.974Z,moveDown,3,3,6,134,triangle_checkered_0,IKGSS63Y,test
14,210,2026-02-23T10:42:12.229Z,moveDown,3,4,6,134,triangle_checkered_0,IKGSS63Y,test
14,211,2026-02-23T10:42:12.420Z,moveDown,3,5,6,134,triangle_checkered_0,IKGSS63Y,test
14,212,2026-02-23T10:42:12.612Z,moveDown,3,6,6,134,triangle_checkered_0,IKGSS63Y,test
14,213,2026-02-23T10:42:12.820Z,moveDown,3,7,6,134,triangle_checkered_0,IKGSS63Y,test
14,214,2026-02-23T10:42:13.028Z,moveDown,3,8,6,134,triangle_checkered_0,IKGSS63Y,test
14,215,2026-02-23T10:42:13.476Z,moveDown,3,9,6,134,triangle_checkered_0,IKGSS63Y,test
14,216,2026-02-23T10:42:14.100Z,moveRight,4,9,6,134,triangle_checkered_0,IKGSS63Y,test
14,217,2026-02-23T10:42:14.326Z,moveRight,5,9,6,134,triangle_checkered_0,IKGSS63Y,test
14,218,2026-02-23T10:42:14.548Z,moveRight,6,9,6,134,triangle_checkered_0,IKGSS63Y,test
14,219,2026-02-23T10:42:14.757Z,moveRight,7,9,6,134,triangle_checkered_0,IKGSS63Y,test
14,220,2026-02-23T10:42:14.981Z,moveRight,8,9,6,134,triangle_checkered_0,IKGSS63Y,test
14,221,2026-02-23T10:42:15.172Z,moveRight,9,9,6,134,triangle_checkered_0,IKGSS63Y,test
14,222,2026-02-23T10:42:15.365Z,moveRight,10,9,6,134,triangle_checkered_0,IKGSS63Y,test
14,223,2026-02-23T10:42:15.556Z,moveRight,11,9,6,134,triangle_checkered_0,IKGSS63Y,test
14,224,2026-02-23T10:42:15.763Z,moveRight,12,9,6,134,triangle_checkered_0,IKGSS63Y,test
14,225,2026-02-23T10:42:16.421Z,combine,12,9,5,134,triangle_checkered_0,IKGSS63Y,test
14,226,2026-02-23T10:42:19.717Z,moveDown,12,10,5,134,triangle_checkered_0,IKGSS63Y,test
14,227,2026-02-23T10:42:20.036Z,moveDown,12,11,5,134,triangle_checkered_0,IKGSS63Y,test
14,228,2026-02-23T10:42:20.660Z,moveLeft,11,11,5,134,triangle_checkered_0,IKGSS63Y,test
14,229,2026-02-23T10:42:21.141Z,moveLeft,10,11,5,134,triangle_checkered_0,IKGSS63Y,test
14,230,2026-02-23T10:42:21.348Z,moveLeft,9,11,5,134,triangle_checkered_0,IKGSS63Y,test
14,231,2026-02-23T10:42:21.604Z,moveLeft,8,11,5,134,triangle_checkered_0,IKGSS63Y,test
14,232,2026-02-23T10:42:22.069Z,combine,8,11,4,134,triangle_checkered_0,IKGSS63Y,test
14,233,2026-02-23T10:42:23.060Z,moveUp,8,10,4,134,triangle_checkered_0,IKGSS63Y,test
14,234,2026-02-23T10:42:23.589Z,consume,8,10,3,135,,IKGSS63Y,test
14,235,2026-02-23T10:42:24.356Z,moveRight,9,10,3,135,,IKGSS63Y,test
14,236,2026-02-23T10:42:24.565Z,moveRight,10,10,3,135,,IKGSS63Y,test
14,237,2026-02-23T10:42:24.756Z,moveRight,11,10,3,135,,IKGSS63Y,test
14,238,2026-02-23T10:42:24.932Z,moveRight,12,10,3,135,,IKGSS63Y,test
14,239,2026-02-23T10:42:25.123Z,moveRight,13,10,3,135,,IKGSS63Y,test
14,240,2026-02-23T10:42:25.557Z,pickUp,13,10,3,135,diamond_plain_0,IKGSS63Y,test
14,241,2026-02-23T10:42:26.403Z,moveDown,13,11,3,135,diamond_plain_0,IKGSS63Y,test
14,242,2026-02-23T10:42:26.627Z,moveDown,13,12,3,135,diamond_plain_0,IKGSS63Y,test
14,243,2026-02-23T10:42:26.867Z,moveDown,13,13,3,135,diamond_plain_0,IKGSS63Y,test
14,244,2026-02-23T10:42:27.380Z,moveLeft,12,13,3,135,diamond_plain_0,IKGSS63Y,test
14,245,2026-02-23T10:42:27.589Z,moveLeft,11,13,3,135,diamond_plain_0,IKGSS63Y,test
14,246,2026-02-23T10:42:28.329Z,combine,11,13,2,135,diamond_plain_0,IKGSS63Y,test
14,247,2026-02-23T10:42:31.461Z,combine,11,13,1,135,diamond_plain_0,IKGSS63Y,test
14,248,2026-02-23T10:42:32.212Z,moveLeft,10,13,1,135,diamond_plain_0,IKGSS63Y,test
14,249,2026-02-23T10:42:32.580Z,moveLeft,9,13,1,135,diamond_plain_0,IKGSS63Y,test
14,250,2026-02-23T10:42:32.772Z,moveLeft,8,13,1,135,diamond_plain_0,IKGSS63Y,test
14,251,2026-02-23T10:42:33.605Z,moveRight,9,13,1,135,diamond_plain_0,IKGSS63Y,test
14,252,2026-02-23T10:42:34.356Z,moveLeft,8,13,1,135,diamond_plain_0,IKGSS63Y,test
14,253,2026-02-23T10:42:35.461Z,moveRight,9,13,1,135,diamond_plain_0,IKGSS63Y,test
14,254,2026-02-23T10:42:35.795Z,moveDown,9,14,1,135,diamond_plain_0,IKGSS63Y,test
14,255,2026-02-23T10:42:36.536Z,combine,9,14,0,135,diamond_plain_0,IKGSS63Y,test
14,256,2026-02-23T10:42:45.875Z,combine,9,14,-1,135,diamond_plain_0,IKGSS63Y,test
14,257,2026-02-23T10:42:47.925Z,combine,9,14,-2,135,diamond_plain_0,IKGSS63Y,test
14,258,2026-02-23T10:42:48.581Z,combine,9,14,-3,135,diamond_plain_0,IKGSS63Y,test
14,259,2026-02-23T10:43:03.285Z,combine,9,14,-4,135,diamond_plain_0,IKGSS63Y,test
14,260,2026-02-23T10:43:03.844Z,combine,9,14,-5,135,diamond_plain_0,IKGSS63Y,test
14,261,2026-02-23T10:43:06.884Z,combine,9,14,-6,135,diamond_plain_0,IKGSS63Y,test
14,262,2026-02-23T10:43:07.459Z,combine,9,14,-7,135,diamond_plain_0,IKGSS63Y,test
15,1,2026-02-23T10:36:24.840Z,moveUp,7,6,40,0,,JMCDP82W,test
15,2,2026-02-23T10:36:25.366Z,moveUp,7,5,40,0,,JMCDP82W,test
15,3,2026-02-23T10:36:25.824Z,moveUp,7,4,40,0,,JMCDP82W,test
15,4,2026-02-23T10:36:27.555Z,moveLeft,6,4,40,0,,JMCDP82W,test
15,5,2026-02-23T10:36:27.858Z,moveLeft,5,4,40,0,,JMCDP82W,test
15,6,2026-02-23T10:36:28.170Z,moveLeft,4,4,40,0,,JMCDP82W,test
15,7,2026-02-23T10:36:28.508Z,moveLeft,3,4,40,0,,JMCDP82W,test
15,8,2026-02-23T10:36:28.851Z,moveLeft,2,4,40,0,,JMCDP82W,test
15,9,2026-02-23T10:36:29.528Z,moveLeft,1,4,40,0,,JMCDP82W,test
15,10,2026-02-23T10:36:30.446Z,pickUp,1,4,40,0,diamond_checkered_0,JMCDP82W,test
15,11,2026-02-23T10:36:31.524Z,moveRight,2,4,40,0,diamond_checkered_0,JMCDP82W,test
15,12,2026-02-23T10:36:32.393Z,consume,2,4,39,1,,JMCDP82W,test
15,13,2026-02-23T10:36:35.486Z,moveUp,2,3,39,1,,JMCDP82W,test
15,14,2026-02-23T10:36:35.955Z,moveUp,2,2,39,1,,JMCDP82W,test
15,15,2026-02-23T10:36:36.334Z,moveUp,2,1,39,1,,JMCDP82W,test
15,16,2026-02-23T10:36:36.956Z,moveRight,3,1,39,1,,JMCDP82W,test
15,17,2026-02-23T10:36:37.225Z,moveRight,4,1,39,1,,JMCDP82W,test
15,18,2026-02-23T10:36:37.442Z,moveRight,5,1,39,1,,JMCDP82W,test
15,19,2026-02-23T10:36:37.646Z,moveRight,6,1,39,1,,JMCDP82W,test
15,20,2026-02-23T10:36:37.843Z,moveRight,7,1,39,1,,JMCDP82W,test
15,21,2026-02-23T10:36:39.116Z,pickUp,7,1,39,1,square_checkered_0,JMCDP82W,test
15,22,2026-02-23T10:36:39.511Z,moveRight,8,1,39,1,square_checkered_0,JMCDP82W,test
15,23,2026-02-23T10:36:39.751Z,moveRight,9,1,39,1,square_checkered_0,JMCDP82W,test
15,24,2026-02-23T10:36:39.917Z,moveRight,10,1,39,1,square_checkered_0,JMCDP82W,test
15,25,2026-02-23T10:36:40.161Z,moveRight,11,1,39,1,square_checkered_0,JMCDP82W,test
15,26,2026-02-23T10:36:40.415Z,combine,11,1,38,1,square_checkered_0,JMCDP82W,test
15,27,2026-02-23T10:36:41.554Z,moveDown,11,2,38,1,square_checkered_0,JMCDP82W,test
15,28,2026-02-23T10:36:41.805Z,moveDown,11,3,38,1,square_checkered_0,JMCDP82W,test
15,29,2026-02-23T10:36:42.111Z,moveDown,11,4,38,1,square_checkered_0,JMCDP82W,test
15,30,2026-02-23T10:36:43.105Z,moveUp,11,3,38,1,square_checkered_0,JMCDP82W,test
15,31,2026-02-23T10:36:43.542Z,moveUp,11,2,38,1,square_checkered_0,JMCDP82W,test
15,32,2026-02-23T10:36:43.961Z,moveUp,11,1,38,1,square_checkered_0,JMCDP82W,test
15,33,2026-02-23T10:36:44.972Z,moveLeft,10,1,38,1,square_checkered_0,JMCDP82W,test
15,34,2026-02-23T10:36:45.232Z,moveLeft,9,1,38,1,square_checkered_0,JMCDP82W,test
15,35,2026-02-23T10:36:45.520Z,moveLeft,8,1,38,1,square_checkered_0,JMCDP82W,test
15,36,2026-02-23T10:36:45.779Z,moveLeft,7,1,38,1,square_checkered_0,JMCDP82W,test
15,37,2026-02-23T10:36:46.028Z,moveLeft,6,1,38,1,square_checkered_0,JMCDP82W,test
15,38,2026-02-23T10:36:49.812Z,moveDown,6,2,38,1,square_checkered_0,JMCDP82W,test
15,39,2026-02-23T10:36:50.041Z,moveDown,6,3,38,1,square_checkered_0,JMCDP82W,test
15,40,2026-02-23T10:36:50.304Z,moveDown,6,4,38,1,square_checkered_0,JMCDP82W,test
15,41,2026-02-23T10:36:51.158Z,moveDown,6,5,38,1,square_checkered_0,JMCDP82W,test
15,42,2026-02-23T10:36:51.517Z,moveDown,6,6,38,1,square_checkered_0,JMCDP82W,test
15,43,2026-02-23T10:36:51.798Z,moveDown,6,7,38,1,square_checkered_0,JMCDP82W,test
15,44,2026-02-23T10:36:52.077Z,moveDown,6,8,38,1,square_checkered_0,JMCDP82W,test
15,45,2026-02-23T10:36:52.365Z,moveRight,7,8,38,1,square_checkered_0,JMCDP82W,test
15,46,2026-02-23T10:36:52.630Z,moveRight,8,8,38,1,square_checkered_0,JMCDP82W,test
15,47,2026-02-23T10:36:52.851Z,moveRight,9,8,38,1,square_checkered_0,JMCDP82W,test
15,48,2026-02-23T10:36:54.134Z,moveDown,9,9,38,1,square_checkered_0,JMCDP82W,test
15,49,2026-02-23T10:36:54.390Z,moveDown,9,10,38,1,square_checkered_0,JMCDP82W,test
15,50,2026-02-23T10:36:54.878Z,moveLeft,8,10,38,1,square_checkered_0,JMCDP82W,test
15,51,2026-02-23T10:36:55.099Z,moveLeft,7,10,38,1,square_checkered_0,JMCDP82W,test
15,52,2026-02-23T10:36:56.567Z,moveUp,7,9,38,1,square_checkered_0,JMCDP82W,test
15,53,2026-02-23T10:36:56.761Z,moveUp,7,8,38,1,square_checkered_0,JMCDP82W,test
15,54,2026-02-23T10:36:56.989Z,moveUp,7,7,38,1,square_checkered_0,JMCDP82W,test
15,55,2026-02-23T10:36:57.200Z,moveUp,7,6,38,1,square_checkered_0,JMCDP82W,test
15,56,2026-02-23T10:36:57.418Z,moveUp,7,5,38,1,square_checkered_0,JMCDP82W,test
15,57,2026-02-23T10:36:57.660Z,moveUp,7,4,38,1,square_checkered_0,JMCDP82W,test
15,58,2026-02-23T10:36:58.039Z,moveLeft,6,4,38,1,square_checkered_0,JMCDP82W,test
15,59,2026-02-23T10:36:58.278Z,combine,6,4,37,1,square_stripes_1,JMCDP82W,test
15,60,2026-02-23T10:36:58.693Z,moveDown,6,5,37,1,square_stripes_1,JMCDP82W,test
15,61,2026-02-23T10:36:59.391Z,combine,6,5,36,1,square_stripes_1,JMCDP82W,test
15,62,2026-02-23T10:37:00.108Z,moveDown,6,6,36,1,square_stripes_1,JMCDP82W,test
15,63,2026-02-23T10:37:00.978Z,moveDown,6,7,36,1,square_stripes_1,JMCDP82W,test
15,64,2026-02-23T10:37:01.619Z,moveDown,6,8,36,1,square_stripes_1,JMCDP82W,test
15,65,2026-02-23T10:37:03.402Z,moveRight,7,8,36,1,square_stripes_1,JMCDP82W,test
15,66,2026-02-23T10:37:04.789Z,drop,7,8,36,1,,JMCDP82W,test
15,67,2026-02-23T10:37:05.279Z,moveRight,8,8,36,1,,JMCDP82W,test
15,68,2026-02-23T10:37:07.351Z,moveRight,9,8,36,1,,JMCDP82W,test
15,69,2026-02-23T10:37:10.522Z,moveLeft,8,8,36,1,,JMCDP82W,test
15,70,2026-02-23T10:37:11.598Z,moveLeft,7,8,36,1,,JMCDP82W,test
15,71,2026-02-23T10:37:11.918Z,moveLeft,6,8,36,1,,JMCDP82W,test
15,72,2026-02-23T10:37:12.210Z,moveLeft,5,8,36,1,,JMCDP82W,test
15,73,2026-02-23T10:37:12.520Z,moveLeft,4,8,36,1,,JMCDP82W,test
15,74,2026-02-23T10:37:12.799Z,moveLeft,3,8,36,1,,JMCDP82W,test
15,75,2026-02-23T10:37:14.315Z,moveDown,3,9,36,1,,JMCDP82W,test
15,76,2026-02-23T10:37:14.515Z,moveDown,3,10,36,1,,JMCDP82W,test
15,77,2026-02-23T10:37:14.708Z,moveDown,3,11,36,1,,JMCDP82W,test
15,78,2026-02-23T10:37:14.905Z,moveDown,3,12,36,1,,JMCDP82W,test
15,79,2026-02-23T10:37:15.101Z,moveDown,3,13,36,1,,JMCDP82W,test
15,80,2026-02-23T10:37:15.423Z,moveLeft,2,13,36,1,,JMCDP82W,test
15,81,2026-02-23T10:37:15.645Z,moveLeft,1,13,36,1,,JMCDP82W,test
15,82,2026-02-23T10:37:15.894Z,pickUp,1,13,36,1,circle_dots_0,JMCDP82W,test
15,83,2026-02-23T10:37:16.301Z,moveLeft,0,13,36,1,circle_dots_0,JMCDP82W,test
15,84,2026-02-23T10:37:17.232Z,combine,0,13,35,1,circle_dots_0,JMCDP82W,test
15,85,2026-02-23T10:37:18.069Z,moveDown,0,14,35,1,circle_dots_0,JMCDP82W,test
15,86,2026-02-23T10:37:19.361Z,moveUp,0,13,35,1,circle_dots_0,JMCDP82W,test
15,87,2026-02-23T10:37:19.751Z,moveRight,1,13,35,1,circle_dots_0,JMCDP82W,test
15,88,2026-02-23T10:37:20.504Z,moveRight,2,13,35,1,circle_dots_0,JMCDP82W,test
15,89,2026-02-23T10:37:20.748Z,drop,2,13,35,1,,JMCDP82W,test
15,90,2026-02-23T10:37:21.365Z,moveDown,2,14,35,1,,JMCDP82W,test
15,91,2026-02-23T10:37:22.086Z,moveUp,2,13,35,1,,JMCDP82W,test
15,92,2026-02-23T10:37:24.277Z,pickUp,2,13,35,1,circle_dots_0,JMCDP82W,test
15,93,2026-02-23T10:37:24.540Z,moveUp,2,12,35,1,circle_dots_0,JMCDP82W,test
15,94,2026-02-23T10:37:24.770Z,moveUp,2,11,35,1,circle_dots_0,JMCDP82W,test
15,95,2026-02-23T10:37:24.977Z,moveUp,2,10,35,1,circle_dots_0,JMCDP82W,test
15,96,2026-02-23T10:37:25.168Z,moveUp,2,9,35,1,circle_dots_0,JMCDP82W,test
15,97,2026-02-23T10:37:25.355Z,moveUp,2,8,35,1,circle_dots_0,JMCDP82W,test
15,98,2026-02-23T10:37:25.571Z,moveUp,2,7,35,1,circle_dots_0,JMCDP82W,test
15,99,2026-02-23T10:37:26.031Z,moveRight,3,7,35,1,circle_dots_0,JMCDP82W,test
15,100,2026-02-23T10:37:26.407Z,moveRight,4,7,35,1,circle_dots_0,JMCDP82W,test
15,101,2026-02-23T10:37:26.829Z,moveDown,4,8,35,1,circle_dots_0,JMCDP82W,test
15,102,2026-02-23T10:37:27.372Z,moveRight,5,8,35,1,circle_dots_0,JMCDP82W,test
15,103,2026-02-23T10:37:27.721Z,moveRight,6,8,35,1,circle_dots_0,JMCDP82W,test
15,104,2026-02-23T10:37:27.922Z,combine,6,8,34,1,circle_dots_0,JMCDP82W,test
15,105,2026-02-23T10:37:28.647Z,moveDown,6,9,34,1,circle_dots_0,JMCDP82W,test
15,106,2026-02-23T10:37:29.115Z,moveDown,6,10,34,1,circle_dots_0,JMCDP82W,test
15,107,2026-02-23T10:37:30.435Z,moveUp,6,9,34,1,circle_dots_0,JMCDP82W,test
15,108,2026-02-23T10:37:30.726Z,moveUp,6,8,34,1,circle_dots_0,JMCDP82W,test
15,109,2026-02-23T10:37:31.401Z,moveLeft,5,8,34,1,circle_dots_0,JMCDP82W,test
15,110,2026-02-23T10:37:32.520Z,drop,5,8,34,1,,JMCDP82W,test
15,111,2026-02-23T10:37:32.977Z,moveLeft,4,8,34,1,,JMCDP82W,test
15,112,2026-02-23T10:37:33.324Z,moveLeft,3,8,34,1,,JMCDP82W,test
15,113,2026-02-23T10:37:33.600Z,moveLeft,2,8,34,1,,JMCDP82W,test
15,114,2026-02-23T10:37:33.843Z,moveLeft,1,8,34,1,,JMCDP82W,test
15,115,2026-02-23T10:37:34.172Z,moveLeft,0,8,34,1,,JMCDP82W,test
15,116,2026-02-23T10:37:34.858Z,moveUp,0,7,34,1,,JMCDP82W,test
15,117,2026-02-23T10:37:35.072Z,moveUp,0,6,34,1,,JMCDP82W,test
15,118,2026-02-23T10:37:35.295Z,moveUp,0,5,34,1,,JMCDP82W,test
15,119,2026-02-23T10:37:35.522Z,moveUp,0,4,34,1,,JMCDP82W,test
15,120,2026-02-23T10:37:35.730Z,moveUp,0,3,34,1,,JMCDP82W,test
15,121,2026-02-23T10:37:35.938Z,moveUp,0,2,34,1,,JMCDP82W,test
15,122,2026-02-23T10:37:36.151Z,moveUp,0,1,34,1,,JMCDP82W,test
15,123,2026-02-23T10:37:37.482Z,pickUp,0,1,34,1,circle_plain_0,JMCDP82W,test
15,124,2026-02-23T10:37:37.867Z,moveDown,0,2,34,1,circle_plain_0,JMCDP82W,test
15,125,2026-02-23T10:37:38.137Z,moveDown,0,3,34,1,circle_plain_0,JMCDP82W,test
15,126,2026-02-23T10:37:38.349Z,moveDown,0,4,34,1,circle_plain_0,JMCDP82W,test
15,127,2026-02-23T10:37:38.539Z,moveDown,0,5,34,1,circle_plain_0,JMCDP82W,test
15,128,2026-02-23T10:37:38.736Z,moveDown,0,6,34,1,circle_plain_0,JMCDP82W,test
15,129,2026-02-23T10:37:38.935Z,moveDown,0,7,34,1,circle_plain_0,JMCDP82W,test
15,130,2026-02-23T10:37:39.182Z,moveDown,0,8,34,1,circle_plain_0,JMCDP82W,test
15,131,2026-02-23T10:37:39.643Z,moveRight,1,8,34,1,circle_plain_0,JMCDP82W,test
15,132,2026-02-23T10:37:39.854Z,moveRight,2,8,34,1,circle_plain_0,JMCDP82W,test
